date,我武生物,博腾股份,溢多利,九强生物,金石亚药,广生堂,美康生物,山河药辅,迈克生物,万孚生物,赛升药业,富祥药业,海顺新材,新光药业,陇神戎发,贝达药业,兴齐眼药,赛托生物,海辰药业,康泰生物,普利制药,同和药业,凯普生物,透景生命,海特生物,艾德生物,天宇股份,九典制药,一品红,中国医药,华润双鹤,人福医药,ST金花,同仁堂,太极集团,天坛生物,中牧股份,复星医药,生物股份,西藏药业,浙江医药,太龙药业,圣济堂,中恒集团,海正药业,恒瑞医药,羚锐制药,安迪苏,中新药业,白云山,亚宝药业,健康元,ST金泰,现代制药,昆药集团,片仔癀,千金药业,天药股份,联环药业,ST康美,华海药业,*ST交昂,天士力,康缘药业,济川药业,*ST中珠,康恩贝,益佰制药,神奇制药,哈药股份,*ST目药,江中药业,莱美药业,安科生物,沪深300能源(一级行业)指数,沪深300价值指数,中证可选消费指数,沪深300地产指数,全指可选,寿仙谷,大理药业,正川股份,方盛制药,康惠制药,莎普爱思,济民制药,奥翔药业,威尔药业,辰欣药业,基蛋生物,九洲药业,司太立,美诺华,普莱柯,珍宝岛,康辰药业,安图生物,灵康药业,卫信康,健友股份,海利生物,诚意药业,步长制药,南卫股份,北陆药业,红日药业,上海凯宝,康芝药业,吉药控股,华仁药业,向日葵,瑞普生物,智飞生物,沃森生物,上证民营企业红利指数,广誉远,*ST辅仁,鲁抗医药,华北制药,海欣股份,通化东宝,仟源医药,常山药业,尔康制药,利德曼,博雅生物,香雪制药,振东制药,佐力药业,福安药业,翰宇药业,舒泰神,金城医药
2020-07-17,-11.321147913556274,8.550852086443728,-13.197347913556271,-21.940247913556274,-7.307147913556273,-3.201947913556274,3.282552086443728,-11.297347913556274,-29.19594791355627,-5.360047913556271,-38.51884791355627,-16.89244791355628,44.19255208644373,-16.42944791355627,-3.0842479135562737,14.651152086443732,13.568352086443731,-12.365547913556272,-13.351947913556273,21.621652086443724,-4.445847913556272,-8.495747913556274,7.866352086443728,-8.979647913556274,-11.193347913556277,-1.974447913556276,-6.8260479135562715,2.681752086443728,2.4237520864437205,-9.759447913556272,-3.9220479135562734,8.818252086443728,7.315952086443724,-6.589247913556273,5.535252086443723,-7.812547913556273,10.046952086443726,7.261152086443728,-2.9038479135562723,8.997052086443723,-2.289847913556272,-6.96004791355627,-11.347747913556276,-3.5374479135562744,-4.901047913556272,-0.6472479135562738,-6.985847913556274,-5.361647913556274,-13.873547913556273,-4.247247913556274,-8.540947913556275,13.328152086443724,-3.1589479135562737,-9.562147913556274,-2.3719479135562738,10.634152086443727,-5.0649479135562725,-11.008547913556278,-13.70364791355627,-10.819647913556272,2.413852086443728,-0.32034791355627124,5.71245208644373,-7.975347913556275,-0.33864791355627366,-11.365947913556269,-9.872447913556272,-7.454047913556272,-14.02384791355627,-17.19634791355627,-25.040047913556272,-9.871647913556274,-8.436647913556275,3.753752086443724,-4.6688349135562754,-1.1706769135562742,2.8335850864437284,2.4165720864437317,1.2463460864437277,7.572552086443726,-10.255647913556274,59.460852086443744,-4.9170479135562735,-14.094647913556276,-5.175847913556274,-15.838247913556273,-21.343647913556275,1.0804520864437248,-7.970447913556271,5.231052086443729,1.9777520864437257,-11.041547913556272,-23.193247913556277,-20.98294791355627,-6.375347913556274,22.182752086443728,-19.773347913556275,-5.45364791355627,-9.102847913556273,-11.478947913556272,59.19695208644374,-1.404647913556274,5.999052086443728,8.450552086443722,-23.040247913556275,-16.146347913556273,-12.886047913556276,5.402552086443729,-12.38354791355627,-5.511647913556274,-0.47164791355627256,-0.40104791355627567,20.709452086443726,1.798052086443727,-0.5103599135562737,-7.375947913556271,-21.69584791355628,-8.781447913556276,-12.184447913556273,-3.068847913556272,-12.787247913556273,-8.034547913556274,-4.426047913556274,-0.8878479135562756,-1.3951479135562768,9.941352086443729,-10.456347913556272,-7.414947913556273,-13.591447913556276,-5.424847913556272,-3.721947913556273,-8.126747913556276,-2.649247913556275
2020-07-20,-10.36078028472001,10.397619715279989,-7.895680284720006,-21.978280284720007,-4.471780284720011,-5.55108028472001,9.194219715279988,-7.565080284720011,-21.95278028472001,-8.65528028472001,-30.746680284720014,-8.973180284720012,55.14091971527999,-8.243680284720012,-1.3455802847200091,8.201219715279999,14.234919715279995,-9.029080284720008,-10.02508028472001,16.624519715279988,-6.804680284720009,-5.148880284720011,2.349519715279994,-8.72888028472001,-5.0424802847200105,0.3592197152799883,-2.203480284720007,7.198319715279991,4.532819715279988,-6.67778028472001,-2.9363802847200096,8.068919715279991,2.5860197152799893,-6.700580284720009,8.765119715279987,-7.08018028472001,10.59531971527999,10.661919715279993,-6.4990802847200095,9.95321971527999,0.38231971527999287,-3.3646802847200057,-8.338580284720013,-1.2279802847200108,-3.5360802847200064,-2.417280284720009,-2.7716802847200106,-2.9145802847200093,-8.60828028472001,-2.8549802847200096,-6.038880284720008,11.571719715279986,-5.8351802847200105,-9.22478028472001,-0.977380284720009,9.88661971527999,-2.6015802847200082,-20.342280284720008,-8.829980284720007,-10.442380284720011,-2.9993802847200097,-1.3966802847200084,6.556319715279994,-6.435580284720011,0.21461971527998958,-14.490680284720005,-7.348080284720011,-3.871480284720006,-11.666180284720012,-15.170180284720008,-18.23888028472001,-6.5230802847200104,-5.8496802847200104,3.04691971527999,-5.042425284720011,-0.06573528472001033,3.2135597152799917,2.841577715279996,1.9754077152799914,14.97981971527999,-1.885280284720011,66.51171971528001,-2.22568028472001,-7.99528028472001,-0.0909802847200103,-16.338180284720007,-17.352880284720012,4.938919715279988,-6.60148028472001,3.9005197152799918,2.75301971527999,-15.455980284720006,-16.94858028472001,-22.611080284720007,-4.94268028472001,24.17941971527999,-21.60568028472001,1.4866197152799945,-5.146780284720009,-12.45358028472001,61.608719715279996,-13.62388028472001,3.211819715279991,9.768919715279985,-12.48038028472001,-11.713880284720009,-8.831080284720013,7.684719715279989,-8.757680284720005,-4.014580284720011,3.314319715279991,-3.113480284720013,20.325719715279988,7.466919715279992,2.2251177152799904,-5.450880284720007,-26.953380284720005,-5.142980284720011,-3.3470802847200085,-0.40168028472000783,-17.15898028472001,-6.205380284720012,-3.000580284720009,0.4838197152799888,1.9164197152799896,11.081719715279991,-6.481780284720008,-5.56688028472001,-9.445880284720012,0.6968197152799913,1.0298197152799924,-4.395580284720014,15.015619715279987
2020-07-21,-12.34184793215087,4.47605206784913,-7.505547932150868,-22.25504793215087,-7.270047932150869,-6.880247932150869,11.940852067849132,-3.701347932150872,-20.778447932150865,-9.452447932150868,-22.13464793215087,-8.521847932150873,51.009152067849136,-6.7040479321508695,-6.904747932150868,4.790052067849135,16.843252067849136,-8.255147932150868,-9.91994793215087,19.244152067849132,-8.953247932150868,-11.62184793215087,3.145652067849132,-9.008647932150868,-5.696947932150871,-1.5846479321508713,-8.681747932150866,6.647752067849133,3.1395520678491238,-7.62654793215087,-4.278047932150869,14.743852067849133,-5.050247932150873,-8.39444793215087,6.604752067849125,-6.390447932150869,17.191852067849126,15.778052067849131,-5.598447932150867,23.355452067849125,-3.754547932150869,-2.080747932150867,-11.48324793215087,-2.35474793215087,6.10045206784913,-5.68784793215087,6.323852067849129,-0.2875479321508685,-5.3968479321508696,-5.083247932150869,-6.583447932150869,9.29865206784913,-9.43764793215087,-6.380247932150869,-2.950247932150869,9.174052067849129,-3.6306479321508704,-12.147447932150872,-5.292447932150868,-7.281847932150867,-4.283147932150868,-1.481247932150868,6.108452067849132,-5.38704793215087,-2.5127479321508694,-16.552547932150866,-8.720747932150868,0.9376520678491334,-8.049747932150868,-14.140847932150868,-15.661447932150868,-7.791147932150871,-1.351147932150869,5.64475206784913,-7.4313409321508725,-3.2873029321508707,0.9143360678491317,-0.06648593215086418,-0.44808993215086845,12.706152067849128,-6.998547932150869,68.13855206784913,-6.299047932150869,-7.185447932150868,-3.7128479321508694,-15.037447932150869,-10.414447932150871,2.6866520678491295,-5.245147932150869,-1.9230479321508678,10.513852067849129,-18.094647932150863,-14.31184793215087,-21.49734793215087,-6.69554793215087,20.99405206784913,-21.95444793215087,-0.8726479321508649,-8.20144793215087,-13.42774793215087,69.20085206784913,-20.36244793215087,1.4072520678491314,13.623652067849132,-10.379047932150868,-8.266947932150869,-9.210747932150872,4.243852067849132,-0.12264793215087,-5.860247932150871,0.894052067849131,-3.855447932150873,24.934952067849128,6.306252067849131,0.2665650678491307,-4.5387479321508675,-30.21354793215087,-3.6371479321508713,2.1705520678491315,1.8047520678491331,-19.19354793215087,-5.27404793215087,-3.8026479321508684,3.4325520678491293,1.3448520678491271,8.707352067849133,-6.535447932150867,-3.1181479321508694,-4.9982479321508695,-3.5350479321508685,-0.20524793215086845,-3.120047932150871,14.779952067849132
2020-07-22,-7.921361584274064,-2.136061584274067,-7.160961584274063,-19.765061584274065,-7.834961584274066,-7.339661584274067,5.951538415725935,-0.7217615842740677,-21.988261584274067,-8.501061584274067,-29.360661584274062,-10.71246158427407,59.61473841572594,-16.074061584274066,-4.9968615842740665,10.105438415725938,23.459638415725934,-11.062661584274064,-1.5734615842740656,15.558538415725934,-6.056961584274064,-11.461861584274065,0.38023841572593575,-6.786061584274065,3.244238415725933,1.0112384157259322,-8.761561584274064,11.288338415725939,1.8324384157259284,-10.845861584274065,-4.415861584274065,21.756838415725937,-13.360061584274067,-10.017061584274066,4.855238415725931,3.278138415725935,11.646438415725928,14.636538415725935,-6.162861584274063,25.03233841572593,-14.754961584274065,-5.511861584274064,-13.311061584274071,-2.3823615842740664,13.105638415725934,-7.360661584274066,9.25673841572593,-3.225061584274066,-6.250361584274066,-5.868561584274065,-8.967661584274065,16.403538415725933,-11.689061584274068,-9.586861584274066,-3.4104615842740658,6.460538415725935,-4.624261584274066,-15.745461584274066,-10.568861584274064,-1.5352615842740667,1.7492384157259329,-3.1245615842740637,4.224338415725934,-6.129361584274068,-2.475661584274066,-17.17946158427406,-7.740361584274066,-2.2197615842740634,-9.068661584274066,-14.517461584274066,-7.079861584274066,-9.050561584274067,-0.2139615842740652,3.1339384157259316,-7.177687584274068,-4.422394584274069,1.4656144157259359,-0.7856045842740613,-0.4130065842740651,2.1315384157259336,-6.992861584274067,68.67393841572594,-8.766861584274064,-11.512361584274066,-2.9622615842740654,-14.917261584274065,-9.601761584274069,11.809738415725931,-4.952261584274065,-2.455961584274066,12.664038415725933,-9.58486158427406,-8.913461584274067,-19.438061584274063,-7.967461584274067,30.43163841572593,-21.14276158427407,0.6206384157259395,-8.009161584274064,-7.142461584274066,65.23983841572594,-20.444561584274066,-0.06956158427406478,2.3416384157259316,-21.380861584274065,-13.145861584274066,-11.803361584274068,7.80183841572593,10.188638415725935,-6.553761584274069,0.4486384157259349,-3.8928615842740695,28.58093841572593,3.6438384157259356,-0.04197758427406573,-5.873861584274064,-28.25226158427407,-7.688261584274066,-5.2286615842740645,-0.5589615842740638,-21.36386158427407,-6.547761584274065,-4.345461584274064,4.4399384157259325,1.3395384157259345,8.603138415725939,-10.622961584274064,-6.9164615842740655,-5.273061584274068,-5.547961584274065,-1.2190615842740655,-3.6994615842740672,18.13153841572593
2020-07-23,-8.921975954455123,-2.093375954455123,-10.086675954455123,-22.27717595445512,-13.433075954455122,-7.967575954455123,12.08272404554488,-10.219075954455121,-24.64437595445512,-10.312475954455122,-24.65227595445512,-15.442475954455126,68.76202404554488,-14.820475954455123,-3.1603759544551213,-1.6343759544551162,27.89872404554488,-9.370975954455123,7.63302404554488,19.065324045544877,-10.241075954455122,-21.973675954455125,-0.6687759544551217,-8.686375954455123,3.793524045544876,-5.721275954455126,-16.088875954455123,8.33182404554488,3.961024045544871,-1.051075954455123,-2.994975954455123,19.33552404554488,-13.628175954455124,-12.806875954455123,-4.582375954455127,11.014124045544879,12.150324045544874,22.866724045544874,-8.854475954455122,34.72762404554487,-13.958575954455123,2.552524045544878,-15.765775954455123,-1.8670759544551232,23.475824045544876,-10.135975954455123,10.466524045544876,-2.2716759544551226,-7.489775954455124,-2.894875954455122,-4.738375954455122,12.322224045544877,-13.871275954455122,-5.237075954455123,-0.736275954455123,2.208824045544878,-3.936375954455123,-11.975475954455122,-7.4624759544551225,-1.803375954455119,2.801824045544878,-6.460775954455121,1.616824045544881,-4.689975954455125,-7.149475954455123,-18.61987595445512,-9.366575954455122,-1.1446759544551193,-8.413875954455122,-13.62837595445512,1.5772240455448803,-8.449175954455123,-7.756975954455122,7.561624045544875,-8.982562954455126,-6.688091954455125,0.9669070455448794,-3.904226954455119,-1.0256889544551229,-1.3357759544551238,-5.3629759544551225,71.15482404554487,-6.731275954455121,-9.795475954455123,-4.053775954455123,-14.903075954455122,-25.498675954455123,18.973024045544875,-3.692375954455121,-8.918475954455122,13.809824045544877,-9.31627595445512,-16.221775954455126,-17.61757595445512,-6.936975954455123,22.51712404554488,-19.778475954455118,6.236824045544879,-5.827975954455121,-11.063075954455122,72.20452404554487,-22.402375954455124,-3.515675954455121,-4.3701759544551235,-23.111075954455124,-11.665075954455121,-11.336575954455125,14.699724045544876,3.3665240455448764,-5.582975954455124,-3.607375954455122,-4.167475954455126,30.452824045544876,9.755724045544877,-2.1167159544551213,-10.685675954455121,-35.29807595445513,-3.736775954455122,1.271524045544878,-0.8002759544551199,-25.766875954455127,-6.493975954455122,-4.584975954455122,8.514124045544873,-3.172175954455124,8.673824045544876,-9.925775954455121,-4.394475954455122,-5.505275954455124,-5.403975954455121,9.094124045544877,-3.1105759544551237,24.939424045544875
2020-07-24,-5.827933601496227,-9.809933601496226,-14.608533601496223,-24.09963360149623,-10.149933601496228,-5.593133601496227,8.900166398503774,-12.254533601496226,-24.491033601496227,-13.852433601496225,-27.548633601496228,-16.79393360149623,69.69196639850377,-13.404933601496229,-2.6308336014962257,-9.829433601496222,30.271266398503776,-8.524733601496226,18.79596639850378,19.51936639850377,-13.454333601496224,-21.116633601496225,-7.695033601496226,-8.829733601496226,5.4607663985037735,-10.67253360149623,-16.093833601496225,15.336366398503777,-0.4346336014962322,-1.4299336014962263,-4.026433601496227,15.099466398503774,-10.290933601496228,-11.747533601496228,-0.9437336014962312,5.2400663985037745,8.923366398503768,29.21706639850377,-11.641433601496225,49.675566398503776,-17.978233601496225,0.8246663985037741,-13.330333601496225,-3.403433601496227,19.284366398503774,-9.235733601496227,10.92456639850377,-3.581633601496227,-7.703233601496229,-2.6620336014962263,-4.473633601496227,9.062266398503771,-18.70023360149623,-7.093833601496225,-1.6501336014962273,2.8898663985037745,-4.699633601496227,-8.836933601496227,-7.431433601496226,2.451766398503774,1.075866398503773,-4.165033601496225,-0.15713360149622524,-5.667633601496228,-7.588433601496227,-13.167033601496225,-9.896833601496226,-6.793433601496224,-6.014933601496225,-11.471333601496227,15.505666398503775,-9.865833601496227,-10.180233601496226,4.755066398503771,-6.813476601496229,-6.695355601496229,-0.9868726014962257,-4.7945506014962245,-2.458035601496226,-2.6218336014962276,-4.1300336014962244,69.84766639850378,-7.352833601496226,-2.2534336014962246,-6.918633601496226,-12.101133601496228,-34.52923360149623,32.715466398503764,-4.310533601496226,-15.930833601496222,15.935666398503773,-13.67593360149622,-16.926833601496227,-18.764633601496225,-6.673733601496227,23.431066398503773,-17.213133601496224,3.1821663985037745,-4.599733601496224,-10.196933601496228,79.54136639850378,-25.345733601496228,-7.527833601496225,-3.3566336014962292,-21.196833601496223,-14.937933601496226,-13.037933601496228,29.639766398503774,0.4279663985037736,-8.74673360149623,-1.3947336014962257,-6.1659336014962305,31.086366398503767,10.774366398503773,-1.5590766014962245,-8.446233601496221,-26.640333601496224,-2.9395336014962257,13.948166398503778,0.4027663985037746,-29.44643360149623,-5.072233601496226,-3.9985336014962263,5.911366398503771,-14.858733601496226,3.755866398503777,-5.859733601496226,-5.789033601496225,-0.10023360149622729,-5.433133601496224,23.735466398503767,-2.644533601496228,13.17776639850377
2020-07-27,-6.76168317990121,-17.47988317990121,-19.03728317990121,-23.642683179901212,-12.709083179901212,-8.308783179901212,5.682516820098792,-17.86668317990121,-30.28658317990121,-19.26168317990121,-21.49578317990121,-19.812383179901214,71.90451682009879,-13.09938317990121,-0.980483179901209,-11.669783179901206,20.446116820098794,-12.562883179901213,15.684216820098792,16.784216820098784,-16.97828317990121,-23.058583179901213,-7.059783179901209,-11.82718317990121,5.9233168200987905,-13.353083179901212,-16.400783179901207,15.022116820098795,0.8378168200987832,-0.42158317990121263,-4.260583179901211,14.217316820098791,-13.975583179901212,-13.59788317990121,5.8211168200987835,0.3983168200987923,6.465316820098783,33.81281682009879,-14.099683179901207,57.59501682009878,-18.01188317990121,1.0672168200987904,-10.61628317990121,-0.6676831799012115,14.768416820098789,-9.49268317990121,11.406416820098789,-6.43098317990121,-9.34448317990121,0.6036168200987895,-4.090583179901212,7.148516820098787,-14.00288317990121,0.47361682009879313,-3.0691831799012106,2.585816820098789,-4.630983179901211,-14.313983179901214,-9.71638317990121,3.112816820098793,-1.50668317990121,-6.8328831799012075,-2.251583179901207,-5.863683179901212,-12.798983179901208,-13.984083179901209,-8.357783179901212,-9.361283179901207,-4.24988317990121,-4.723883179901209,23.864316820098793,-14.30578317990121,-9.16278317990121,3.6561168200987884,-6.9993791799012115,-7.792772179901213,-2.72689217990121,-6.507214179901208,-3.97761217990121,3.470216820098787,-5.18298317990121,68.1786168200988,-7.216783179901208,-0.9535831799012082,-2.5720831799012096,-14.54938317990121,-26.00088317990121,21.77931682009878,-4.382083179901208,-18.640283179901207,11.819416820098791,-18.845583179901205,-28.586283179901216,-18.336183179901212,-8.06188317990121,19.45921682009879,-18.08188317990121,0.6831168200987916,-7.433783179901208,-17.23058317990121,82.44711682009878,-27.73638317990121,-12.257383179901208,-13.408883179901213,-23.30408317990121,-16.17378317990121,-14.680483179901213,36.70491682009879,4.302616820098789,-12.153183179901212,-2.8481831799012096,-8.679983179901214,39.328416820098795,14.28901682009879,-1.7620471799012085,-10.573983179901205,-25.935583179901208,-2.5251831799012106,10.411716820098794,0.21301682009879164,-32.35058317990121,-5.12148317990121,-6.214883179901209,3.5607168200987873,-23.57648317990121,4.766216820098791,-10.053183179901207,-2.7351831799012105,0.9689168200987885,-7.256783179901209,19.136516820098784,-5.536583179901212,12.855416820098782
2020-07-28,-6.772802084798075,-18.695602084798075,-16.99240208479807,-25.15310208479807,-12.342302084798076,-8.253802084798076,4.978797915201926,-14.192802084798075,-26.527002084798074,-18.056302084798073,-19.398002084798073,-17.68800208479808,84.39369791520191,-7.353802084798076,-2.8897020847980732,-12.73730208479807,20.167197915201932,-9.712302084798075,12.08109791520193,15.052297915201923,-18.180202084798076,-21.199102084798078,-7.664202084798076,-11.082702084798077,5.346597915201924,-11.209002084798076,-14.837102084798074,22.82959791520193,-1.9051020847980795,-3.2387020847980765,-4.735602084798074,6.849297915201926,-10.759202084798076,-13.325302084798077,9.76769791520192,1.8769979152019265,7.267897915201921,32.401997915201925,-9.567902084798071,53.58959791520192,-16.770002084798076,-0.33570208479807406,-5.745002084798077,-1.6212020847980777,13.698097915201927,-8.778902084798075,2.150397915201923,-3.806102084798078,-8.138402084798077,-1.408002084798076,-5.149202084798076,9.919197915201922,-10.197502084798074,0.2365979152019284,-3.7574020847980765,2.661697915201926,-4.896302084798077,-12.097702084798074,-7.935502084798076,3.5401979152019263,-1.1298020847980756,-4.942702084798074,-8.193402084798075,-4.633202084798077,-15.375802084798078,-13.198802084798071,-7.434302084798076,-10.404502084798072,-3.6689020847980744,-3.131402084798075,25.506297915201927,-12.594002084798078,-7.171802084798074,-4.395102084798079,-5.001876084798078,-6.155111084798078,-1.557709084798075,-5.7481580847980736,-2.765636084798074,4.302897915201921,-2.516702084798074,58.64139791520193,-6.256802084798075,-1.9538020847980748,-0.7547020847980748,-12.883202084798075,-27.91210208479808,21.010197915201914,-5.829702084798074,-16.06000208479807,15.02809791520192,-26.477202084798073,-23.321502084798077,-13.830802084798076,-9.046602084798076,19.072297915201922,-11.863202084798074,3.209697915201926,-6.671802084798074,-20.696002084798078,74.83689791520192,-30.013102084798074,-12.560402084798074,-8.815402084798082,-10.996102084798073,-15.114002084798074,-13.614702084798077,27.74759791520193,1.782697915201925,-6.945002084798075,-1.2303020847980743,-8.413202084798078,38.50009791520192,15.133297915201926,-0.1665290847980736,-8.475602084798073,-15.365602084798073,-0.30640208479807507,0.35169791520192906,-0.4779020847980741,-38.526902084798074,-5.4806020847980745,-7.115802084798074,6.882597915201924,-14.118602084798075,16.771697915201926,-10.644202084798074,0.31099791520192666,-3.0935020847980765,-3.6831020847980716,16.42979791520192,-3.829202084798077,13.14089791520192
2020-07-29,-8.539413282564817,-21.47411328256482,-20.882913282564814,-26.23921328256482,-13.98741328256482,-10.47191328256482,7.595286717435182,-13.348813282564816,-26.65711328256482,-19.725013282564817,-23.20071328256482,-19.004213282564823,79.11688671743518,-9.274313282564815,-5.505413282564818,-13.659313282564813,19.011986717435185,-12.374513282564822,10.000586717435187,18.615086717435183,-18.663413282564818,-25.73861328256482,-11.754213282564816,-11.014513282564819,5.03098671743518,-9.424213282564821,-12.260813282564817,21.203586717435183,-5.482813282564821,-3.9995132825648194,-8.89921328256482,9.888986717435184,-12.43201328256482,-17.92061328256482,-1.8830132825648205,10.769386717435182,3.3822867174351767,38.239086717435185,-12.490413282564814,48.46148671743518,-19.89501328256482,-2.3931132825648183,-11.290513282564817,-4.770313282564819,15.13998671743518,-11.235313282564817,0.12238671743518026,-5.650013282564819,-11.71661328256482,-5.213013282564819,-8.808013282564819,9.130186717435178,-14.526413282564818,-2.6261132825648152,-8.703513282564819,-3.0777132825648184,-9.380313282564817,-11.658413282564817,-4.376913282564818,-0.8076132825648181,-1.8258132825648177,-9.097413282564816,-19.81501328256482,-11.341413282564819,-17.351013282564818,-18.31701328256481,-9.755213282564819,-9.925113282564816,-5.042913282564818,-8.491013282564818,11.655886717435182,-21.30251328256482,-5.466313282564816,2.5608867174351806,-10.976360282564821,-12.601830282564821,-5.149211282564817,-16.79717828256481,-6.174791282564819,-5.301813282564823,-5.8691132825648165,53.00668671743518,-8.313913282564817,-6.547113282564816,-2.894413282564818,-18.459813282564816,-23.504813282564815,26.275986717435174,-8.317213282564817,-13.855613282564814,5.316886717435184,-20.44021328256482,-19.56961328256482,-15.101413282564817,-10.178113282564818,18.486686717435184,-8.739213282564817,10.452486717435185,-7.043713282564815,-21.60691328256482,73.78528671743518,-27.552613282564817,-13.744313282564816,-16.27301328256482,-5.798113282564819,-14.866413282564817,-16.27071328256482,29.75008671743518,0.18468671743518028,-9.46601328256482,-4.917013282564818,-11.101813282564821,46.06398671743518,18.461586717435186,-4.2813312825648175,-15.852213282564815,-15.661713282564818,-0.6042132825648183,6.0023867174351855,-1.8869132825648172,-37.65321328256481,-7.203213282564819,-10.314213282564818,5.14208671743518,-12.657213282564818,13.538086717435183,-9.477313282564818,-2.408513282564818,2.4218867174351826,-0.6162132825648148,21.07628671743518,0.501086717435181,2.52038671743518
2020-07-30,-9.836793645725006,-26.503393645725005,-18.240393645725007,-25.64339364572501,-12.267293645725006,-11.558993645725009,7.547506354274994,-14.524593645725005,-27.853593645725006,-19.746593645725007,-17.722593645725006,-21.388093645725014,73.595006354275,-9.832393645725007,-7.675393645725006,-15.777193645725003,14.028906354274998,-13.090693645725006,10.675106354275,21.948106354274998,-21.927193645725005,-28.645393645725008,-12.485593645725006,-9.121193645725006,3.702706354274994,-5.553293645725006,-17.733693645725005,13.853206354274992,-4.8119936457250105,-6.491193645725005,-10.304493645725005,7.102306354274992,-15.206693645725007,-18.104093645725005,-6.99439364572501,14.140706354274995,1.6697063542749901,39.066506354274985,-12.327193645725002,60.052906354275,-23.80979364572501,-4.451093645725004,-13.268393645725007,-3.297893645725007,10.884406354274994,-13.909093645725006,-2.569993645725007,-5.788293645725008,-11.443293645725007,-7.287893645725005,-9.933193645725007,9.859606354274987,-15.962893645725003,-4.9929936457250035,-6.437993645725007,-0.9428936457250054,-11.078393645725008,-11.751793645725005,-5.583293645725006,-4.374893645725005,-1.0709936457250055,-12.055493645725006,-21.22449364572501,-12.788993645725007,-18.464493645725003,-19.088293645725003,-11.417193645725005,-1.919393645725,-7.179193645725006,-9.302993645725005,14.263106354274996,-19.353393645725003,-6.991493645725004,7.293906354274993,-16.093227645725012,-17.71065064572501,-8.483612645725005,-22.425232645725004,-9.474141645725005,-4.910193645725009,-7.8637936457250035,66.617906354275,-10.153193645725006,-5.966393645725006,-5.563793645725006,-20.345693645725007,-24.732693645725007,22.488906354274985,-8.676193645725006,-14.364393645725002,-2.6699936457250066,-18.665393645725008,-21.193293645725007,-15.243193645725006,-10.13499364572501,13.423406354274988,-9.140193645725004,14.108606354274997,-7.175493645725005,-19.415493645725004,71.896006354275,-26.989393645725006,-10.815993645725007,-19.229593645725007,4.413506354274994,-15.902793645725005,-16.935793645725006,37.12330635427501,0.4449063542749929,-11.336093645725004,-3.7626936457250046,-3.9800936457250087,49.249506354274985,16.852506354274993,-8.046056645725002,-12.571593645725002,-19.663493645725005,-4.0454936457250055,8.127606354274999,-0.755993645725006,-36.71259364572501,-9.426393645725005,-13.174793645725003,4.734506354274991,-12.223293645725006,3.6986063542749914,-10.657893645725007,-6.306993645725004,0.8020063542749953,-0.4693936457250021,28.47100635427499,-1.5328936457250057,-0.6551936457250083
2020-07-31,-7.753590615637551,-27.419990615637552,-13.99079061563755,-23.93699061563755,-14.505990615637549,-9.904690615637552,8.301009384362448,-12.94739061563755,-33.92379061563755,-23.243590615637547,-11.59159061563755,-17.290690615637562,75.40720938436246,-7.48009061563755,-7.30279061563755,-18.048890615637546,14.275209384362455,-12.632290615637551,7.726609384362455,17.836209384362448,-27.79809061563755,-27.31639061563755,-14.352690615637547,-9.695290615637552,1.8625093843624465,-8.74549061563755,-18.53289061563755,13.380409384362451,-1.070990615637551,-6.103290615637551,-8.66639061563755,7.942909384362448,-13.683990615637551,-21.379990615637553,-17.06639061563755,14.004809384362451,6.174509384362447,43.92820938436245,-8.842190615637548,67.05780938436244,-21.124790615637554,-2.6491906156375493,-14.09739061563755,-5.00849061563755,13.829009384362447,-16.033890615637553,4.857209384362449,-4.983890615637551,-9.820690615637549,-7.27329061563755,-8.206290615637553,8.484709384362443,-15.61089061563755,-5.029290615637548,-3.2495906156375494,-0.9401906156375499,-8.90879061563755,-10.590290615637551,-5.578990615637548,-5.90809061563755,-3.07469061563755,-13.16559061563755,-17.42439061563755,-12.61299061563755,-20.79109061563755,-18.179590615637544,-12.27949061563755,-2.576590615637547,0.49330938436244764,-11.696090615637551,15.715609384362457,-16.92819061563755,3.797409384362453,6.740109384362451,-19.956398615637553,-20.439954615637554,-9.942868615637547,-23.642631615637548,-10.48091261563755,-0.1970906156375527,-6.250790615637548,72.97130938436246,-11.05929061563755,-7.852490615637549,-6.62599061563755,-21.519890615637554,-26.88569061563755,16.569509384362444,-7.378890615637548,-15.98149061563755,-4.676790615637549,-22.40409061563755,-25.683990615637555,-12.585990615637547,-10.621390615637551,13.241309384362445,-12.69779061563755,11.392909384362452,0.4534093843624536,-18.29799061563755,71.14400938436245,-27.27759061563755,-9.122590615637549,-18.047790615637552,1.0823093843624525,-16.312890615637546,-16.794890615637545,42.04950938436246,-1.4616906156375506,-8.448390615637551,-1.091090615637549,6.471409384362446,49.054909384362446,25.94180938436245,-7.637384615637551,-11.875590615637543,-20.15619061563755,-4.204790615637551,20.128109384362453,-5.75919061563755,-37.163390615637546,-8.067990615637552,-10.90119061563755,0.9135093843624467,-11.25459061563755,-6.959890615637551,-11.64169061563755,-6.564490615637549,2.21210938436245,-1.721490615637547,30.241109384362453,-2.180690615637552,-7.977090615637554
