date,澄天伟业,必创科技,飞利信,英唐智控,特发信息,歌尔股份,移为通信,民德电子,长盈精密,和而泰,国民技术,东软载波,*ST晨鑫,万盛股份,安控科技,润欣科技,东土科技,兆日科技,澳洋顺昌,力源信息,联创光电,经纬辉开,三川智慧,富瀚微,苏试试验,景嘉微,博创科技,水晶光电,太极实业,睿创微纳,鼎龙股份,木林森,纳思达,科力远,中颖电子,高鸿股份,大族激光,紫光国微,赛微电子,太辰光,汇顶科技,轴研科技,华工科技,跃岭股份,联创电子,晶晨股份,全志科技,乾照光电,海伦哲,智光电气,上海贝岭,北方华创,四维图新,亚翔集成,士兰微,聚灿光电,光弘科技,汉威科技,*ST大港,证通电子,扬杰科技,通富微电,天龙股份,中微公司,翠微股份,澜起科技,中科曙光,苏州固锝,晶方科技,航锦科技,怡达股份,国科微,华胜天成,博通集成,鼎信通讯,*ST北能,恒实科技,格力电器,圣邦股份,荣联科技,大恒科技,奥普光电,*ST华讯,韦尔股份,波导股份,瑞斯康达,明阳智能,欧比特,南洋股份,劲嘉股份,兆易创新,华天科技,华灿光电,北京君正,华微电子,腾信股份,卓胜微,*ST盈方,*ST德豪,海特高新,博威合金,乐鑫科技,长电科技,上海新阳,中化岩土,晓程科技,大唐电信,金信诺,光力科技,吉视传媒,张江高科,华力创通,卫士通,亨通光电,嘉欣丝绸,淳中科技,华西股份,友讯达,合众思壮,天和防务,*ST高升,综艺股份,三安光电,传艺科技,宏达电子,ST瑞德,三泰控股,振芯科技,兆驰股份,中海达,光库科技,捷捷微电,光迅科技,台基股份,富满电子,亚光科技
2020-08-24,-6.047458792909014,-3.3392587929090114,8.206341207090988,6.705341207090987,21.428841207090983,21.081441207090986,-2.4260587929090116,-4.079358792909011,12.97874120709099,8.359141207090985,31.387541207090987,-5.041258792909013,-1.1796587929090145,37.51104120709099,20.546241207090983,-2.409058792909012,-0.20155879290901013,10.209141207090987,-7.349058792909011,2.8951412070909877,44.37404120709098,45.854141207091,1.4792412070909897,39.40694120709099,12.614441207090987,-0.1866587929090061,-15.598058792909011,4.27494120709099,-1.1969587929090122,11.256741207090986,-2.2015587929090104,-7.430558792909011,-3.7784587929090074,-3.2366587929090107,20.471941207090985,-8.274758792909012,-1.2856587929090106,-2.429458792909008,-5.8579587929090104,7.324541207090988,-13.518358792909009,-0.4271587929090098,-2.4170587929090086,1.1340412070909889,6.290041207090989,1.7337412070909903,-10.585758792909008,-2.692558792909011,3.2241412070909874,-2.906958792909011,3.1899412070909863,6.001441207090988,-4.4479587929090085,1.4772412070909888,-2.175158792909013,13.800141207090991,-6.008358792909011,8.67294120709099,3.6128412070909883,0.034141207090989556,0.3673412070909885,-9.15575879290901,-2.875058792909012,-1.368258792909009,-2.0170587929090114,-2.958758792909011,3.0212412070909895,0.8911412070909899,-1.308958792909011,5.795341207090989,20.557441207090996,-6.74575879290901,-7.05135879290901,0.29294120709098853,-3.438858792909011,5.671741207090989,-2.516758792909011,-10.04045879290901,-17.808058792909012,-2.3505587929090117,-1.3449587929090114,-10.633158792909013,-8.537958792909013,-9.351158792909013,6.326241207090988,0.2446412070909879,3.760341207090989,6.314141207090987,-6.343658792909009,-10.95675879290901,-13.894458792909012,0.2580412070909892,36.63874120709099,-2.9610587929090104,-1.9675587929090095,4.66124120709099,-14.070058792909013,-5.488758792909014,3.1039412070909878,3.3858412070909893,-10.543358792909011,5.871541207090988,2.99244120709099,-3.7565587929090114,0.8543412070909893,4.528541207090985,-4.890758792909012,-2.67565879290901,-1.0749587929090128,1.9274412070909896,7.514741207090989,-2.6495587929090068,0.13724120709098836,-3.882058792909012,1.7358412070909894,10.394641207090986,-11.268858792909013,5.89164120709099,8.83434120709099,-7.8098587929090115,-6.375758792909012,14.861041207090986,6.235141207090986,20.31894120709099,16.82774120709099,-1.7541587929090117,8.10614120709099,-0.9070587929090128,3.326341207090989,9.757541207090988,-8.79085879290901,6.451041207090988,-7.6864587929090105,-2.2873587929090102,44.074441207091,-3.5750587929090076
2020-08-25,-2.432556810668775,0.7591431893312248,13.840443189331225,26.135843189331226,20.073643189331225,14.617243189331223,0.40704318933122474,-1.7998568106687758,12.213343189331228,6.053843189331227,37.65174318933123,-1.2877568106687762,0.07204318933122134,36.82494318933123,29.730043189331212,1.673943189331223,2.6112431893312253,16.884443189331225,-5.684556810668775,6.1150431893312245,37.294243189331226,47.73984318933123,5.909943189331226,38.20194318933123,13.173643189331225,-1.1787568106687711,-13.879356810668773,3.8345431893312263,-1.7325568106687754,4.292743189331227,0.26444318933122624,-9.261456810668772,-5.296956810668771,-2.997156810668774,20.37124318933122,-11.260956810668773,-3.7199568106687746,-4.6302568106687705,-2.3542568106687742,9.761343189331223,-12.453756810668773,-0.0265568106687738,-0.7235568106687733,0.5573431893312244,6.981743189331227,-3.077556810668775,-4.868756810668774,4.885343189331225,9.718143189331226,-1.9312568106687749,2.994743189331222,8.563343189331226,-2.9006568106687727,-1.4877568106687753,3.2882431893312263,15.439943189331224,-2.0924568106687733,16.26694318933123,0.947643189331222,2.4385431893312255,2.6352431893312254,-8.455856810668774,-3.7839568106687755,-0.19555681066877462,2.194143189331223,-4.549256810668775,3.4871431893312264,-0.08555681066877341,-1.5744568106687729,5.539843189331222,20.81094318933123,-3.748256810668774,-9.710256810668772,2.0341431893312243,-1.334956810668774,7.308943189331224,0.07614318933122499,-8.437856810668777,-13.771756810668773,-1.4333568106687749,-1.6874568106687748,-13.125356810668777,-2.0509568106687777,-13.627756810668775,10.183243189331224,-0.823456810668776,-0.1955568106687744,9.923843189331222,-5.8705568106687736,-8.619656810668774,-12.424956810668775,0.03154318933122591,40.541843189331225,-1.892956810668775,-2.492856810668775,7.1634431893312245,-12.695056810668774,-3.8286568106687757,-1.1019568106687756,4.305843189331226,-11.106856810668774,3.213343189331224,4.853443189331226,-1.1550568106687746,0.5723431893312249,8.874243189331223,-4.153456810668775,1.626243189331226,0.4810431893312235,1.3908431893312263,5.757043189331223,5.218943189331226,0.6088431893312247,-2.053556810668776,0.5585431893312247,10.522643189331223,-13.161456810668778,10.217243189331226,10.289143189331226,-7.327056810668776,-7.283856810668774,16.561743189331228,6.228543189331224,21.929643189331227,13.411843189331226,-2.7884568106687766,15.46364318933123,3.7888431893312227,13.695143189331226,12.478243189331224,-4.842856810668776,5.690743189331223,-2.3835568106687743,-0.6679568106687732,42.56164318933122,-10.665756810668771
2020-08-26,-1.6849429565478724,1.6535570434521296,12.774057043452128,25.94745704345213,11.574057043452129,13.255357043452129,0.4144570434521304,1.8005570434521307,9.070757043452131,8.71905704345213,38.21955704345214,-1.6016429565478703,4.886057043452127,36.662357043452126,34.39685704345213,5.101257043452128,6.844557043452131,16.59795704345213,5.930157043452131,9.516757043452131,47.13115704345213,59.48635704345213,15.488457043452133,49.17395704345214,6.96305704345213,-0.6343429565478632,-10.510842956547872,10.98665704345213,1.0389570434521302,4.928257043452129,-5.965742956547867,-4.72114295654787,-3.0329429565478656,-0.6098429565478684,10.438657043452125,-9.362042956547869,-0.40684295654786773,0.2680570434521319,-2.212742956547868,9.522157043452129,-12.359842956547867,0.028057043452131447,5.1456570434521325,3.2122570434521305,9.16225704345213,7.858157043452133,-7.974742956547869,3.4855570434521312,15.54025704345213,-1.5084429565478683,3.0398570434521286,3.6920570434521323,-5.279342956547868,3.416657043452129,-1.6799429565478698,10.85295704345213,-2.3141429565478684,16.118557043452128,6.779157043452127,4.376857043452132,-0.5665429565478693,-8.475042956547869,0.8134570434521298,-6.432542956547868,8.659457043452129,-4.386442956547868,6.702457043452131,2.4456570434521314,-4.4205429565478696,8.55995704345213,30.86065704345213,-1.9305429565478693,-7.6542429565478685,1.166757043452129,3.660357043452131,13.296457043452133,3.2970570434521305,-6.389142956547871,-14.928042956547868,2.42765704345213,4.585457043452131,-13.183842956547872,1.4248570434521284,-15.20894295654787,17.67695704345213,6.36445704345213,-0.9357429565478692,6.970957043452129,-7.153542956547868,-5.144442956547869,-15.50944295654787,0.35495704345213075,32.23795704345213,-1.2011429565478693,-3.1013429565478683,12.471757043452133,-11.133142956547871,4.12475704345213,0.4950570434521303,5.384257043452133,-8.652742956547868,0.46035704345212913,2.2910570434521307,-3.8001429565478704,5.979857043452132,12.449757043452127,-6.212742956547871,0.47005704345213184,3.3964570434521297,5.7527570434521325,11.091757043452134,1.1861570434521307,2.4171570434521303,2.45985704345213,4.616457043452131,17.11625704345213,-11.833642956547871,12.58585704345213,7.783657043452132,-7.716842956547871,1.014657043452131,17.37825704345213,7.99285704345213,15.449957043452132,13.42195704345213,2.4712570434521295,28.344157043452135,1.8595570434521296,13.579357043452129,6.72295704345213,-6.282342956547869,0.6769570434521301,4.4632570434521295,3.4140570434521313,45.24295704345214,-10.446842956547867
2020-08-27,-1.8769128984855008,-1.482912898485501,18.8443871015145,27.634487101514498,4.308087101514499,11.509487101514498,-1.4976128984855008,4.490087101514501,10.077587101514503,7.8014871015145015,33.91758710151451,0.6650871015144977,3.036687101514498,29.6861871015145,38.5239871015145,9.4766871015145,9.643987101514501,17.843987101514504,5.544887101514499,12.1446871015145,40.84198710151451,39.14378710151449,19.4896871015145,60.6094871015145,22.251287101514507,3.303287101514504,-12.473112898485502,4.5227871015145,1.5015871015144997,3.8707871015145012,1.680687101514502,-9.1096128984855,-1.965612898485496,-6.4770128984854995,1.3387871015144976,-8.5986128984855,-1.7008128984854998,5.8578871015145015,-1.8728128984854995,11.048587101514498,-9.676412898485498,1.4007871015145026,3.022287101514501,3.8425871015145012,7.119687101514502,12.284887101514501,-2.6576128984854988,3.1167871015145003,17.6901871015145,-1.2827128984854992,2.241287101514497,3.0736871015145018,-5.667112898485498,3.781587101514499,-13.3544128984855,12.7210871015145,-4.298412898485499,9.386087101514502,5.064987101514498,2.5162871015144996,5.4554871015145014,-9.2650128984855,0.8188871015145003,-5.098312898485497,-0.48791289848550257,-3.6069128984855,4.3905871015145,-3.227812898485498,-4.688812898485499,7.081587101514499,31.5982871015145,-0.20771289848549968,-4.867412898485499,0.35918710151450006,2.923287101514502,9.9742871015145,6.3624871015145,-6.785012898485499,-18.808112898485497,1.9183871015144998,1.3818871015145,-10.1877128984855,4.368887101514498,-14.7821128984855,11.120487101514499,3.8953871015145,-3.4715128984855,9.0692871015145,-5.1436128984854985,-7.8137128984855,-15.5913128984855,0.26428710151450097,25.934187101514503,0.6418871015145009,-2.785512898485499,12.6607871015145,-4.771712898485498,1.3579871015145022,5.7958871015145,5.260387101514502,-12.5641128984855,-1.1720128984855007,2.292787101514501,-1.6970128984854997,8.2505871015145,21.3911871015145,-6.266712898485501,3.804687101514503,10.8047871015145,7.496687101514501,8.888987101514502,-1.4251128984855017,2.4896871015144995,1.2654871015145,3.1094871015145005,14.729487101514499,-12.388712898485498,12.3655871015145,4.085287101514499,-7.753512898485502,-0.6691128984854999,15.055187101514502,5.483187101514498,1.4481871015145016,14.438987101514499,3.0649871015144994,27.237887101514506,4.8234871015145,7.2937871015145,5.572487101514498,-6.766012898485499,8.689087101514499,5.1516871015145,4.008987101514501,42.477087101514506,2.8017871015145013
2020-08-28,-0.04708877283362772,11.403111227166374,19.53361122716637,31.53041122716637,10.028811227166367,5.396911227166373,-1.799588772833627,5.931711227166374,8.618711227166372,10.490011227166372,27.188311227166377,-7.381888772833627,4.30271122716637,24.046511227166373,34.385511227166376,10.744511227166372,9.715311227166374,16.511411227166374,11.327311227166375,12.988411227166374,46.55481122716637,26.450111227166374,19.448411227166375,43.88081122716639,22.741711227166377,4.985711227166376,-9.393288772833628,2.451111227166372,2.8387112271663724,6.995011227166371,2.202111227166374,-7.151188772833625,-0.36568877283362333,-7.473788772833626,6.684211227166368,-7.974088772833626,-2.3867887728336257,6.8125112271663735,0.21001122716637283,9.87231122716637,-10.759288772833626,2.451211227166374,5.866411227166374,5.558811227166373,9.314711227166374,19.609611227166376,-3.7834887728336266,-2.8399887728336264,20.05391122716637,-0.9670887728336262,3.1098112271663707,-3.786788772833625,-8.466588772833626,5.292211227166373,-12.529388772833629,18.721111227166375,-4.421188772833626,9.903411227166375,5.07271122716637,4.073611227166373,4.368311227166374,-6.667888772833624,2.256111227166372,-10.314388772833626,-6.448088772833632,-2.0964887728336263,6.514911227166374,-6.646888772833626,-2.6925887728336253,8.812011227166371,39.03261122716638,-1.5065887728336276,-4.3741887728336275,1.4761112271663723,7.773711227166373,8.605011227166374,8.659211227166374,0.390211227166374,-17.213988772833627,2.7812112271663727,5.906111227166373,-8.569988772833629,9.626111227166373,-11.700688772833628,11.779411227166372,3.367811227166372,2.542211227166372,11.32301122716637,-3.2040887728336256,-4.077988772833626,-12.086388772833626,-0.7110887728336266,16.658211227166376,1.036011227166374,-4.173588772833625,11.618411227166375,-6.567788772833628,3.5748112271663732,11.137711227166374,8.032311227166376,-11.249488772833626,3.2614112271663713,-0.8824887728336265,-0.42608877283362756,11.232911227166372,27.002111227166367,-4.394088772833628,6.842711227166376,9.002211227166372,7.064511227166373,11.001611227166377,6.290511227166373,4.240011227166373,3.300611227166372,2.470311227166374,15.74721122716637,-9.524688772833628,11.890211227166372,7.269511227166374,4.5505112271663695,6.373911227166374,18.443011227166373,5.283211227166371,-3.9617887728336227,18.74851122716637,3.930411227166373,28.329011227166376,17.849911227166373,5.154611227166375,11.10841122716637,-3.5532887728336253,11.035311227166373,6.415911227166372,2.827211227166374,47.46481122716637,8.402611227166373
2020-08-31,2.3433581083403356,16.237758108340337,18.060558108340334,28.042658108340333,7.548458108340334,4.707358108340333,1.5108581083403358,7.311658108340337,9.125958108340336,8.062758108340335,32.59635810834034,-4.425841891659665,7.643858108340332,17.986958108340335,35.16395810834034,7.882858108340333,7.884558108340338,19.94695810834034,13.440458108340337,12.872958108340335,48.49975810834034,24.410258108340336,21.810558108340334,34.70205810834034,25.28445810834034,-1.2472418916596604,-7.164141891659665,11.637258108340337,3.492158108340335,-1.7349418916596644,-5.304241891659665,-5.897641891659664,5.14675810834034,-4.798941891659663,7.8053581083403305,-8.110041891659662,-1.582341891659663,-0.3990418916596631,-2.1462418916596637,3.8949581083403357,-10.602141891659665,2.388658108340336,8.556658108340338,5.662058108340336,11.178258108340339,24.20335810834034,-0.7663418916596625,-1.2012418916596652,18.180158108340336,1.686958108340337,4.275458108340334,-12.506641891659664,-8.435241891659663,5.525758108340335,-8.238141891659666,21.730658108340336,-1.2902418916596627,25.41875810834034,5.634558108340332,7.708158108340335,3.6318581083403383,-7.925341891659662,4.961458108340337,-19.65254189165966,-7.527641891659668,-1.2298418916596638,5.552458108340337,-3.1588418916596623,-2.2636418916596623,3.378158108340334,35.90925810834034,0.6956581083403354,-2.8602418916596637,2.3054581083403365,9.358458108340336,7.474158108340337,7.7028581083403385,3.345658108340337,-14.96254189165966,-2.3425418916596636,7.599458108340336,-9.545041891659666,9.099558108340334,-9.258341891659663,10.644058108340339,8.190058108340335,8.089658108340338,3.4967581083403374,-0.6648418916596632,-3.820441891659663,-6.557641891659662,-0.023241891659663283,24.082458108340337,-0.14534189165966327,-4.0398418916596635,6.846158108340338,-8.588641891659663,8.231758108340337,11.193758108340338,5.715558108340339,-5.522541891659664,-1.5439418916596657,-3.826141891659663,-2.1936418916596634,15.200258108340336,29.998158108340334,-3.1293418916596636,6.779858108340339,6.5589581083403345,9.008258108340337,15.118658108340338,2.063958108340335,2.5926581083403377,5.474358108340336,1.6226581083403362,14.228558108340339,-6.761941891659663,14.352858108340337,2.5391581083403376,1.677958108340333,9.582758108340338,20.353158108340335,9.642958108340334,-1.8089418916596605,18.980858108340335,9.263058108340337,26.49245810834034,18.334458108340336,9.265658108340336,6.957358108340333,-2.5479418916596632,10.506458108340333,7.474658108340334,4.086458108340336,61.74335810834034,4.064058108340337
2020-09-01,3.722248366212292,14.956148366212293,17.147548366212295,20.500048366212294,-0.680851633787708,9.188948366212292,1.7343483662122936,6.764448366212292,14.301348366212295,9.059248366212293,29.633948366212298,-4.564351633787707,0.5466483662122912,15.753348366212297,36.397848366212294,6.179948366212292,7.913948366212297,19.496948366212294,10.226548366212295,14.516448366212293,34.30564836621229,28.301248366212292,22.653248366212292,24.2727483662123,21.96804836621229,0.13224836621229752,-11.87575163378771,12.013748366212292,2.516748366212293,-2.8569516337877063,-6.332251633787706,-9.372851633787706,1.5239483662122968,-4.557251633787705,5.7866483662122885,-8.215551633787705,-9.729351633787704,8.174448366212292,-2.3868516337877077,3.841648366212293,-13.897851633787708,9.618948366212294,6.801348366212295,0.8584483662122946,10.235848366212295,24.011648366212295,0.03944836621229364,10.185448366212295,25.851648366212288,1.3436483662122947,3.480248366212292,-7.161651633787706,-7.778751633787708,5.707048366212292,-3.0356516337877077,19.571648366212294,-4.375951633787706,24.748248366212298,5.051648366212289,3.077648366212293,2.7746483662122947,-7.692451633787707,8.029848366212295,-14.863251633787707,-14.954151633787712,-0.6259516337877062,4.361548366212293,-3.9172516337877052,-11.178851633787703,6.695548366212294,30.110348366212293,0.5558483662122926,-1.2812516337877065,2.2186483662122924,8.503048366212296,7.639848366212294,6.387248366212294,1.4072483662122937,-17.911751633787702,-2.963751633787706,6.804948366212293,-9.04655163378771,8.953248366212293,-9.536951633787707,12.100248366212297,7.725248366212293,10.276348366212293,4.956048366212294,-1.9295516337877066,-5.879251633787705,-9.646551633787706,-0.5866516337877062,30.827348366212295,-0.01985163378770582,-4.537051633787705,1.7862483662122939,-11.147951633787706,5.5729483662122945,6.0584483662122945,6.034548366212296,-5.514351633787706,0.7284483662122911,-4.325951633787707,-4.767351633787706,11.744148366212293,39.14454836621229,1.7087483662122933,8.517048366212295,15.475348366212291,7.236348366212294,8.771848366212295,3.727648366212293,-0.15185163378770594,3.397548366212294,-4.628351633787707,7.483448366212294,-7.540651633787706,14.901148366212295,-8.346051633787706,11.91844836621229,7.659248366212294,20.976848366212295,9.468448366212293,-12.046851633787705,25.078548366212296,3.2485483662122943,21.2204483662123,21.538748366212292,15.234548366212296,8.666148366212294,-0.30995163378770557,11.349748366212292,6.466148366212293,3.588048366212294,54.97994836621229,7.760248366212294
2020-09-02,-2.6700740592750694,18.389425940724927,26.00582594072493,26.54952594072493,-3.742174059275071,14.992625940724928,7.12602594072493,10.772825940724932,17.650525940724933,8.502925940724932,26.769425940724933,-7.277374059275069,-1.8899740592750716,14.706125940724935,36.69452594072493,13.039425940724929,12.766025940724932,24.29052594072493,12.64852594072493,18.45232594072493,21.24702594072494,28.031625940724936,24.39252594072493,33.586925940724946,26.08542594072493,2.052525940724933,-5.478174059275071,13.147325940724931,1.0843259407249302,-4.313474059275069,-1.5324740592750699,-4.17427405927507,4.902325940724934,0.34752594072493137,7.285225940724927,-7.574274059275068,-6.041274059275069,3.8064259407249303,0.6672259407249301,7.63502594072493,-13.612674059275072,11.02022594072493,6.606525940724933,5.127625940724932,11.789125940724931,22.52992594072493,1.5628259407249314,16.28142594072493,30.58292594072493,1.2899259407249317,2.7630259407249285,-9.068974059275067,-7.2876740592750675,4.8367259407249295,-6.876474059275071,26.97062594072493,2.133325940724931,24.793025940724934,4.9995259407249275,6.262925940724929,6.123125940724933,-7.775874059275068,9.216325940724932,-13.545674059275068,-10.22087405927507,-0.17017405927506957,1.6904259407249316,-2.7241740592750676,-13.329274059275066,-0.5166740592750686,34.65192594072494,0.9409259407249301,-1.7973740592750687,0.9007259407249306,9.499125940724932,9.43952594072493,11.385125940724931,3.7648259407249305,-14.280474059275068,0.0962259407249304,9.764825940724931,-9.875274059275071,9.03602594072493,-8.504874059275068,3.1258259407249316,9.58902594072493,3.69262594072493,8.150925940724932,1.9855259407249313,-6.5025740592750685,-9.929174059275068,-3.520674059275069,34.74312594072493,1.0674259407249314,-4.076474059275068,13.706625940724933,-10.27907405927507,7.772625940724931,9.027325940724932,2.4015259407249334,-5.39127405927507,0.6528259407249287,-15.024874059275067,-3.889474059275069,13.160525940724932,29.81132594072493,-0.06597405927506994,13.191025940724932,13.291925940724932,8.096725940724932,6.818725940724933,1.4598259407249294,1.338425940724931,4.446925940724931,0.4943259407249305,12.287025940724934,-5.491374059275068,17.642625940724933,-11.003374059275068,11.650225940724928,8.034025940724932,10.49912594072493,2.1727259407249297,-3.5818740592750684,18.96962594072493,2.8334259407249314,14.318125940724931,20.12352594072493,15.40852594072493,11.956925940724927,1.656925940724932,10.557425940724928,11.411525940724928,7.601025940724931,56.75592594072493,-2.7205740592750702
2020-09-03,-2.4352237546559117,8.379476245344089,24.12777624534409,31.79297624534409,-5.50132375465591,15.644776245344088,6.452476245344088,9.85657624534409,14.973276245344092,3.844276245344089,11.97887624534409,-8.204823754655912,2.651476245344089,18.389976245344098,38.939976245344084,8.096776245344087,11.270976245344091,16.988676245344088,11.632676245344088,18.721576245344092,8.575476245344085,16.810776245344094,20.55317624534409,39.31297624534409,18.78537624534409,-0.86632375465591,0.7268762453440889,10.01107624534409,-4.699223754655909,-5.92572375465591,-3.968323754655911,-1.1211237546559103,1.2044762453440923,0.4807762453440907,3.6868762453440844,-13.674923754655909,-9.30242375465591,-8.35412375465591,5.577976245344089,10.106476245344089,-11.03242375465591,8.486176245344092,7.025876245344091,5.705176245344091,10.253776245344092,27.29087624534409,-4.22992375465591,27.69117624534409,32.66347624534409,1.5250762453440896,-9.29362375465591,-7.99252375465591,-8.50482375465591,-5.821423754655912,-6.261923754655912,30.722776245344093,2.8703762453440897,19.061676245344092,4.530376245344087,0.9105762453440893,5.754576245344092,-6.73462375465591,8.550676245344091,-12.216823754655909,-9.665823754655914,0.9978762453440895,-2.04232375465591,-5.05272375465591,-17.940423754655907,-7.642323754655912,29.9030762453441,3.67457624534409,-7.405023754655908,-10.73822375465591,8.497676245344092,7.831876245344089,13.25037624534409,4.97917624534409,-11.16632375465591,-1.5626237546559105,9.38527624534409,-13.66052375465591,2.9181762453440885,2.7948762453440885,-1.0166237546559094,7.961676245344091,3.6432762453440897,7.778176245344091,4.73927624534409,-4.267223754655909,-4.805423754655907,-7.76482375465591,34.881376245344086,5.10937624534409,-12.561523754655909,16.230476245344093,-3.9227237546559093,7.47537624534409,6.42237624534409,-1.1888237546559075,-7.515523754655911,-3.4086237546559124,-16.950223754655912,-3.1259237546559118,12.89097624534409,11.338076245344089,-1.4839237546559123,10.479976245344092,10.026276245344091,7.7994762453440885,-1.5239237546559101,-9.05682375465591,-4.42802375465591,3.93107624534409,-0.925023754655911,7.777576245344091,-5.25002375465591,14.56937624534409,-13.234123754655911,9.871976245344088,6.260776245344091,8.64747624534409,1.4269762453440895,-1.886323754655909,6.382276245344088,3.810076245344089,11.04277624534409,4.185976245344092,9.041476245344093,4.7605762453440885,2.6812762453440904,14.23207624534409,13.786176245344087,11.28557624534409,54.69207624534409,-15.546023754655913
2020-09-04,7.101999803796458,11.678999803796456,25.921299803796458,37.654899803796454,-10.023600196203542,13.545599803796456,6.836399803796457,28.83429980379646,12.87779980379646,4.547199803796457,12.68189980379646,-4.644500196203543,-4.199100196203542,6.33539980379646,46.92489980379645,10.827699803796458,11.57559980379646,21.480799803796458,9.68929980379646,19.534499803796457,9.30339980379646,14.635099803796464,19.95479980379646,39.67429980379645,11.682699803796462,-3.1825001962035406,-1.0926001962035428,6.07749980379646,-5.460800196203541,-4.780700196203544,-3.344600196203542,-6.441500196203543,-9.76620019620354,-1.5708001962035416,3.768399803796454,-13.498100196203543,-9.548400196203541,-18.94080019620354,9.251199803796458,9.510199803796457,-11.179200196203544,4.59029980379646,-0.01440019620354116,5.619599803796459,8.923399803796457,24.778099803796458,-1.1319001962035407,48.15969980379646,36.41349980379646,2.2750998037964587,-7.361000196203541,-7.26580019620354,-16.276700196203542,-9.738100196203542,-1.7336001962035428,50.921499803796465,3.0313998037964582,14.313099803796458,2.170399803796456,-2.2411001962035435,15.64519980379646,-5.416600196203541,6.0647998037964586,-7.65280019620354,-9.703200196203545,-2.1474001962035425,-5.08770019620354,-2.0919001962035404,-18.60200019620354,-17.10230019620354,27.094399803796456,7.831499803796458,-8.34140019620354,-9.503600196203541,6.896199803796462,0.7051998037964593,14.082799803796458,0.29449980379645857,-8.628500196203543,-3.615100196203542,7.346799803796458,-12.829400196203542,-4.049800196203543,2.804099803796459,-1.6444001962035408,5.968999803796457,-1.1363001962035417,6.546199803796459,2.6752998037964577,-10.874400196203542,-4.7740001962035405,-7.196300196203541,45.13639980379645,6.323499803796459,-10.838700196203542,19.68709980379646,-0.26320019620354085,2.697999803796457,-0.6684001962035405,3.5898998037964622,-8.961700196203543,-2.817900196203543,-14.774100196203541,-0.5869001962035423,8.169599803796459,23.893799803796455,-1.0954001962035433,7.150499803796459,9.38319980379646,3.0220998037964577,-5.696900196203541,-9.014000196203543,-5.506200196203541,0.766999803796458,-2.6981001962035416,6.301399803796459,-5.158800196203542,14.707599803796462,-17.103600196203544,19.453599803796457,4.808699803796459,6.3468998037964575,7.634699803796457,-16.78380019620354,-7.223600196203542,0.29709980379645895,15.949899803796459,-7.349700196203543,9.336899803796463,9.834799803796455,3.985999803796459,18.349999803796454,9.979499803796456,25.608099803796456,47.41629980379646,-16.865800196203544
2020-09-07,13.89118348620623,12.22528348620623,48.29978348620622,32.99448348620623,-11.16191651379377,13.595583486206225,11.288783486206228,39.15128348620623,13.59568348620623,8.585583486206227,24.64928348620623,3.4364834862062277,-4.924416513793771,-1.7196165137937687,61.00278348620622,12.95578348620623,7.675983486206231,21.305883486206234,18.542883486206232,19.19278348620623,8.258183486206226,16.531083486206235,27.887783486206235,29.28658348620623,5.190683486206232,-5.331516513793769,2.6547834862062287,5.364483486206231,-0.7807165137937697,0.220883486206227,1.1224834862062296,-0.858416513793772,-8.298116513793769,-1.2504165137937702,5.696683486206222,-12.798516513793771,-6.782616513793769,-15.798616513793771,10.47228348620623,10.935283486206227,-11.011316513793773,-5.950716513793769,1.2312834862062307,9.91578348620623,9.750583486206228,26.239283486206233,4.998983486206231,69.45978348620622,42.412183486206224,5.729383486206231,-3.28271651379377,-19.03561651379377,-12.28671651379377,-1.558716513793771,-0.3853165137937711,69.51798348620623,6.516083486206229,14.83268348620623,4.331083486206229,-0.8239165137937712,24.534783486206237,-4.64531651379377,6.88538348620623,-21.56321651379377,1.7109834862062243,-4.7218165137937715,-3.8072165137937692,1.3199834862062314,-12.624616513793772,-7.371316513793771,26.115983486206233,7.951983486206229,-1.7143165137937695,-3.776316513793771,9.197483486206233,6.44538348620623,14.74408348620623,3.7598834862062294,-12.02331651379377,1.1520834862062288,9.36398348620623,-8.664216513793772,3.09108348620623,1.8581834862062303,1.669383486206231,8.422683486206228,-5.3877165137937695,10.493083486206231,7.378883486206229,-9.746016513793768,-9.348316513793769,-2.246516513793769,42.77298348620623,7.10818348620623,-2.7451165137937696,19.287983486206233,-2.07321651379377,5.923983486206231,4.090783486206231,6.8164834862062325,-5.895416513793771,-2.197716513793772,-15.067616513793771,-0.28531651379377065,8.058283486206228,45.75318348620623,-0.2501165137937709,10.81738348620623,12.228983486206232,1.9190834862062294,1.2090834862062305,-0.8741165137937701,-5.0481165137937705,3.94688348620623,0.6576834862062306,5.58508348620623,-4.76841651379377,16.925683486206232,-11.858816513793771,23.27718348620623,6.948483486206232,8.928783486206232,6.74318348620623,-10.69231651379377,-9.85641651379377,7.59488348620623,17.395283486206228,2.75438348620623,13.053883486206233,14.18218348620623,2.89168348620623,19.75908348620623,11.398283486206228,31.489083486206226,37.84558348620624,-11.152216513793777
