date,特锐德,乐普医疗,安科生物,豆神教育,华测检测,亿纬锂能,爱尔眼科,网宿科技,机器人,红日药业,同花顺,数知科技,蓝色光标,东方财富,碧水源,三聚环保,当升科技,思创医惠,长信科技,高新兴,顺网科技,长盈精密,智飞生物,汇川技术,华策影视,信维通信,沃森生物,宋城演艺,汤臣倍健,东方国信,万达信息,华峰超纤,捷成股份,美亚柏科,欣旺达,易华录,北京君正,上海钢联,迪安诊断,光线传媒,卫宁健康,华宇软件,阳光电源,国瓷材料,博雅生物,利亚德,中际旭创,掌趣科技,晶盛机电,旋极信息,泰格医药,我武生物,绿盟科技,光环新网,三环集团,芒果超媒,昆仑万维,蓝思科技,先导智能,创业慧康,深信服,赢合科技,金科文化,迈克生物,景嘉微,胜宏科技,万孚生物,中科创达,温氏股份,健帆生物,贝达药业,精测电子,欧普康视,康泰生物,尚品宅配,寒锐钴业,亿联网络,普利制药,开立医疗,圣邦股份,江丰电子,宇信科技,华大基因,朗新科技,光威复材,捷佳伟创,华宝股份,锐科激光,金力永磁,宁德时代,康龙化成,迈瑞医疗,立华股份,每日互动,迪普科技,新媒股份,拉卡拉,三角防务,卓胜微,三只松鼠
2020-07-20,-15.980352000000005,0.970148,-4.202451999999999,11.982448,6.663348000000001,4.859548000000002,-17.800451999999996,-9.628951999999998,-8.820651999999999,-18.963251999999997,9.242048000000006,-17.412852,-26.387852000000002,27.650048,-1.6689519999999947,15.220848000000002,-7.744552000000002,-12.425051999999999,-10.617152000000003,-4.254751999999997,-16.592652,-6.764152000000002,13.076347999999998,26.499748,-10.070852,-9.999652,0.21754799999999963,-4.080652000000001,-10.241551999999999,-10.982652,5.035548000000002,-7.082752,-10.465851999999995,-5.1527519999999996,12.921348000000002,-7.554251999999998,-17.474552000000003,-6.563751999999996,-21.334751999999998,7.677448,14.712548000000002,-18.867352,24.279647999999998,-1.8516519999999987,3.8323480000000005,3.4096480000000007,-19.401952000000005,10.988848,-7.0762519999999975,-1.097151999999998,6.160548000000004,-17.610151999999996,-10.155651999999998,-12.145252,8.117648000000003,-11.362552,4.418748000000001,11.533847999999999,-11.025452,-4.185152000000001,5.052548000000001,-6.076951999999999,-6.241452000000002,-29.202151999999998,1.4614480000000025,-10.692151999999997,-15.904651999999999,22.136348,-4.732651999999999,-5.139252000000001,0.9518480000000018,-14.583152000000004,-16.406052000000003,9.375148000000003,-16.444252,-8.859252000000001,-12.451851999999993,-14.054052,-22.150852,13.731748,0.36664800000000053,25.235347999999995,3.932148,-14.482152000000001,13.000548000000002,-15.726251999999999,45.466248,-14.270552,-8.646152000000004,9.390648000000002,8.285448000000002,1.848948,-4.9907520000000005,-10.988652,-0.07795200000000047,-10.212452,-2.602651999999996,2.574748000000003,9.717948,-33.055851999999994
2020-07-21,-15.537457,2.2250430000000017,1.360843,19.833743,7.909043000000001,4.519743000000003,-18.528857,-9.742457,-10.424457,-12.550856999999999,3.485143000000004,-15.236256999999997,-23.479157,21.706642999999996,-2.156656999999994,13.340443000000004,-14.556357000000002,-8.802857,-12.572956999999999,-1.6084569999999985,-17.157457,-6.7474570000000025,20.651042999999998,25.332742999999997,-8.354356999999997,-6.097857000000001,2.0223430000000002,-6.945757000000004,-9.805556999999997,-13.176657000000002,7.8255430000000015,-10.545157,-8.053356999999998,-6.739156999999999,7.633643000000001,-6.692856999999999,-20.527657,-6.234956999999999,-16.558957,5.118643000000003,15.044342999999998,-17.563857,26.822342999999996,1.9277430000000004,4.423442999999999,3.1650430000000003,-17.799457,10.405543,-7.744356999999999,-8.751457,5.180443000000002,-16.625757,-7.540756999999998,-10.030757,6.656743000000001,-9.419557,6.964043000000002,9.860443000000002,-10.687956999999999,-1.5254570000000014,5.224743000000001,-6.979856999999998,-5.996756999999999,-25.062357,0.6359430000000024,-12.474956999999996,-13.736356999999998,26.827643000000005,-5.779757,-3.862457,0.5061430000000033,-11.185557000000001,-14.707457000000002,14.960243000000002,-12.571957,-9.286657000000002,-13.998256999999997,-13.237157,-26.534057,18.015043,-1.101056999999999,17.914343000000002,1.4227429999999983,-4.921056999999998,6.788943000000002,-12.098956999999999,45.326443000000005,-13.579357000000002,-11.032557000000002,6.749943000000002,5.695643000000001,-0.4731570000000018,-7.099157000000001,-9.176357000000003,-1.4154569999999984,-9.745856999999999,0.3110430000000022,10.353943000000003,11.646342999999998,-33.454457000000005
2020-07-22,-14.986595000000001,5.2753049999999995,0.14640500000000323,13.549904999999997,8.349105000000002,8.577605000000002,-16.436795,-12.836694999999999,-10.840895,-16.133395,1.7799050000000047,-14.362894999999998,-19.179495,20.385605,-0.32999499999999404,9.859705000000002,-16.976495,-11.461995,-13.318695000000002,-6.456394999999998,-13.790494999999998,-7.220895000000002,25.593404999999997,21.557105,-7.940494999999998,-9.848495,0.656305000000001,-4.7193950000000005,-10.144295,-8.655595000000002,9.759505000000003,-18.923795,-6.679294999999997,-6.339994999999999,1.319105,-12.279295,-25.078095,-5.259694999999997,-8.514895,5.101205000000003,15.083304999999998,-17.909995000000002,24.872604999999993,3.9406050000000015,5.615604999999999,-1.1443949999999985,-15.568195000000001,9.145905,-13.592194999999997,-0.6182949999999998,6.118505000000002,-10.908894999999998,-9.211295,-12.788095,-1.6245949999999993,-6.502395000000001,3.8905050000000014,10.249104999999998,-13.125995,-6.031995000000001,10.065505,-4.959294999999999,-1.2755950000000005,-24.975794999999998,1.080005000000001,-14.036894999999996,-11.488595,27.289605000000005,-7.333494999999997,-2.936395,7.117905000000004,-15.778295000000005,-13.386195,12.571005000000001,-13.539295,-10.367895000000003,-12.231094999999998,-9.044494999999998,-24.206095,17.674905,-4.950794999999999,13.215905000000001,1.6314049999999982,-5.9896949999999975,7.275905000000002,-11.479194999999997,49.019105,-14.202094999999998,-12.405095000000003,7.544405000000004,6.277305000000003,-0.7255950000000004,-7.640195,-15.538895,-1.0954949999999994,-9.022594999999999,0.7114050000000041,10.746805000000002,7.778805,-29.575795
2020-07-23,-15.541678000000001,6.371422000000002,6.552222,3.5753219999999963,10.076522,13.073122000000001,-15.959678,-12.094778000000002,-11.684378,-12.674477999999997,1.4843220000000028,-14.818678,-22.600678000000002,20.560322,-3.059777999999996,9.497522,-13.548078000000002,-15.910678,-11.724978,-7.104377999999998,-12.740077999999997,-10.189278000000003,29.443421999999998,22.050721999999997,-11.171277999999997,-7.932778,8.746322000000001,-6.387878000000001,-11.995278,-4.110878,11.932422000000003,-21.715278,-8.313277999999999,-8.402778,6.379722000000001,-16.613978,-26.964378,-4.937478,-6.603077999999995,1.823222000000003,5.362621999999997,-21.906878,30.905521999999998,-3.8150779999999997,7.664422,-2.7007779999999983,-16.712477999999997,-0.26687800000000506,-9.250477999999998,1.6522219999999987,5.089322000000001,-9.931377999999997,-13.163478000000001,-15.782877999999998,-7.982078,-7.299178000000001,-4.864577999999997,10.393822,-15.967178,-12.989277999999999,4.601822,-6.385077999999998,-15.156977999999999,-25.653778,7.405622000000001,-16.071178,-11.321877999999998,25.447722000000006,-6.280677999999999,-4.0266779999999995,-2.6437779999999975,-13.498878000000003,-17.162878000000003,18.055922000000002,-4.7625779999999995,-12.092578000000003,-15.734277999999996,-11.250477999999998,-25.534478000000004,14.843621999999996,-5.510078,9.496022,-0.0037780000000007252,-7.776377999999998,4.926722000000002,-8.359577999999997,48.802922,-14.334677999999998,-10.732578000000004,8.450322000000002,9.184222000000002,-0.5926780000000011,-7.566978,-16.087077999999998,-6.278878000000001,-12.093278000000002,0.5327220000000028,14.932522,2.3387220000000006,-25.461278
2020-07-24,-13.946956,6.574643999999998,6.032044000000003,9.711044,10.392043999999999,14.991844000000004,-9.912756000000002,-11.255855999999998,4.250843999999999,-13.660955999999999,1.4678440000000035,-12.795755999999997,-20.390756000000003,19.754844000000002,-4.829855999999995,17.551043999999997,-14.790256000000003,-12.512255999999999,-9.327155999999999,-4.067155999999998,-14.447256,-8.525656000000001,32.36334399999999,18.801944000000002,-8.053155999999998,-10.960156,12.051343999999997,-8.100556000000001,-13.437156,-7.684256000000001,11.839744,-23.046955999999998,-7.758755999999997,-6.115656,0.3519440000000009,-15.476655999999998,-27.020656000000002,-3.5986559999999956,-6.608955999999996,9.965744,1.1736439999999995,-18.408255999999998,27.224943999999997,-4.511955999999999,5.032844000000001,-5.361955999999998,-19.064056,-1.474856000000004,-12.892155999999998,1.6024439999999993,-1.7624559999999985,-4.550955999999997,-9.252756,-14.757056,-6.032956000000001,-6.650756000000002,-9.287955999999998,3.5371439999999996,-15.700355999999998,-12.665756000000002,3.762144,-4.761156,-25.668256000000003,-23.214056,4.876744000000001,-17.686756,-12.575455999999999,22.795644000000003,-3.0303559999999994,-4.008856,-8.552455999999998,-15.495356000000005,-18.872356000000003,20.796344000000005,2.862644000000001,-8.377656000000002,-17.947356,-12.177355999999998,-26.400956000000004,5.964043999999998,-6.651055999999999,9.320843999999994,-4.596056000000001,-8.359155999999999,7.022044000000002,-12.813955999999997,46.031144,-23.135456,4.173743999999997,6.118844000000002,12.770544000000001,0.944843999999998,-3.1083560000000006,-17.999356000000002,-5.751456000000002,-8.148756000000004,-3.2976559999999955,25.310444000000004,-6.384255999999999,-22.898156
2020-07-27,-13.551493,6.550707000000001,6.031407,8.313207,9.903107,5.481707000000004,-3.7768930000000003,-7.501793000000003,5.9713069999999995,-13.798492999999999,0.6422070000000026,-10.648692999999998,-21.491693,22.054306999999998,-5.324092999999998,21.785807,-13.742793000000002,-13.802392999999999,-9.426092999999998,-8.006092999999998,-7.801193,-7.982593000000002,41.70370699999999,17.164107000000005,-8.063793,-8.173093,16.664307,-4.880793000000001,-6.951893,-3.2784930000000014,14.021907,-21.660092999999996,-1.8602929999999998,-6.474592999999999,1.1373070000000038,-15.682092999999998,-19.814493,-9.559292999999998,-5.957992999999998,16.630107000000002,-0.8505930000000008,-19.177393,26.409707,-5.913792999999998,7.141507,-3.695892999999999,-22.211693,0.9731069999999935,-13.370292999999998,6.625406999999999,-7.910792999999998,-4.3863929999999955,-9.867893,-12.756092999999998,-4.765193,-8.857693000000001,-8.786992999999999,3.846907,-19.223293,-16.659893000000004,0.6215069999999994,-3.363592999999998,-22.902293,-27.911292999999997,4.698707000000003,-19.332592999999996,-16.886392999999998,12.009007,-1.885293,-4.298593,-9.294492999999997,-15.392193000000002,-19.631593,19.159507000000005,0.6608070000000024,1.1871069999999992,-19.596893,-14.602992999999998,-31.291893,6.2901069999999955,-6.994393,10.599106999999998,-5.715493,-8.854593,5.1495070000000025,-6.967392999999997,34.784807,-19.119193000000003,4.154606999999997,2.1063070000000033,1.6024070000000021,-0.026093000000002198,-3.2606930000000007,-20.357193000000002,-7.994693000000002,-16.707193000000004,-2.8451929999999974,26.596607,0.6332070000000019,-24.120192999999997
2020-07-28,-10.493839000000003,5.142861,-2.1909389999999966,1.2788609999999996,8.192661,9.348261000000006,-3.7292390000000006,-6.192939,5.186860999999999,-12.909838999999998,-3.658638999999997,-8.709938999999999,-20.746439,14.513161,-2.960338999999996,21.899461,-8.814439,-15.798038999999998,-10.956038999999997,-2.9902389999999963,-13.124938999999998,-11.688339000000001,40.70426099999999,20.262961000000004,-7.0510389999999985,-13.948039,17.337460999999998,-1.6295390000000012,-1.7194389999999986,-0.8254390000000011,13.008161000000001,-24.945738999999996,0.31566100000000064,-7.095039,4.731061,-20.763938999999997,-19.792738999999997,-11.224638999999996,-5.109738999999997,17.865161000000004,-8.678239000000001,-19.183539,23.809061,-4.589638999999999,18.975861000000002,-2.076239,-19.493539,8.905760999999998,-9.574838999999999,9.659560999999998,-5.614538999999999,-4.568638999999996,-13.924939,-10.811639,-9.013439000000002,-8.334939,-7.932938999999998,-0.9168390000000005,-17.314139,-16.073239,-5.300039,-3.3139389999999995,-22.294138999999998,-24.322839,1.002761000000001,-18.622039,-15.852139000000001,12.548961000000002,0.2944609999999996,-6.794238999999999,-10.533138999999997,-11.966339000000005,-13.655539000000001,17.256461000000005,-1.818038999999998,8.722260999999998,-14.884638999999996,-15.976039,-26.100039,0.3338609999999971,-6.381939,8.821960999999998,-4.513439,-6.240139000000001,11.275861000000003,-5.350039,30.635760999999995,-16.982839000000002,5.601660999999994,4.863361000000003,4.0091610000000015,1.9385609999999989,0.8867610000000009,-20.135939,-7.521639,-12.295739000000001,-3.9258389999999954,37.572661000000004,-3.333838999999999,-20.464339
2020-07-29,-16.537582000000004,4.071518000000001,5.352418000000004,-5.749981999999999,1.2203179999999993,8.244918000000002,-7.4003820000000005,-7.389482000000002,1.3294179999999973,-12.074881999999997,-4.281381999999997,-11.786781999999999,-24.621981999999996,17.042418,-7.8120819999999975,13.022118,-6.939982000000001,-14.422682,-7.7144819999999985,-2.0792819999999974,-11.598381999999999,-12.062782000000004,48.85551799999999,16.192618000000007,-9.549281999999998,-17.155682,21.253118,-5.381382,-6.923781999999998,-5.797982000000001,14.921218,-31.932581999999993,4.632718000000001,-7.602381999999999,3.4547180000000006,-23.430681999999997,-22.508882000000007,-12.020881999999999,-5.143281999999997,10.709718,-3.4900819999999997,-17.804882000000003,17.998717999999997,-7.512481999999999,16.329617999999996,3.9679180000000027,-17.488881999999997,17.202717999999997,-8.902881999999998,10.741517999999997,-1.7430819999999985,-5.747881999999997,-15.696182,-14.217182000000001,-6.372682000000002,-3.2748820000000007,-2.4495819999999977,-1.9504819999999983,-16.930582,-13.637182000000003,-3.6092820000000003,-4.383481999999998,-19.911381999999996,-23.865582,-1.2800819999999988,-18.594482,-16.933482,13.082718000000002,-5.627482000000002,-5.044482,-10.867782,-21.463682000000002,-13.064482,21.406618,-6.444281999999999,6.601617999999999,-17.400482,-15.871882,-25.837481999999998,-2.6307820000000044,-9.113282,9.221817999999999,-7.178281999999999,-8.556782000000002,8.156118000000003,-1.5176819999999962,28.668618000000006,-13.429581999999998,-0.8418820000000036,6.535118000000002,2.1168180000000008,0.6285179999999992,-4.409681999999999,-17.608382,-6.028082000000002,-5.294582,-6.503281999999997,34.892718,-5.5605819999999975,-22.952481999999996
2020-07-30,-16.472429,2.8699710000000005,12.732171000000005,-7.256028999999996,4.885871000000001,11.297571000000003,-5.452729,-18.330828999999994,-1.6154290000000018,-10.464528999999999,-15.347128999999997,-13.031129,-24.215628999999996,7.686871000000002,-10.665228999999997,16.082870999999997,-6.436329,-15.275929000000001,-9.070029,-5.091128999999998,-12.638728999999998,-13.025429,54.687771,16.464771000000002,-20.164429,-17.632928999999997,22.290771,-7.507829000000002,4.014571000000001,-7.2023290000000015,10.078570999999998,-25.948728999999997,9.282471000000003,-12.094829,3.8709709999999995,-23.802729,-24.805429000000004,-13.353828999999996,-0.7122289999999973,-0.5419289999999988,-5.917729,-15.556529,19.474470999999998,-6.199128999999999,9.136870999999998,-0.969328999999997,-17.788328999999997,6.1768709999999984,-12.974628999999998,8.122970999999998,-0.7032289999999979,-4.398528999999996,-13.817129,-14.197029,-8.313229000000002,-3.7386289999999995,-3.7073289999999974,-3.594729,-15.483828999999997,-15.463629000000001,-1.5368290000000007,-7.121028999999998,-22.623728999999997,-22.415329,-2.057028999999999,-17.208928999999998,-14.308328999999999,7.959571000000003,-6.059429,-1.3133289999999997,-10.338928999999998,-23.098129000000004,-10.902728999999999,27.386371000000004,-8.497329,6.944270999999999,-19.802329,-16.488928999999995,-23.733629,4.6878709999999995,-11.063329,5.596570999999999,-2.0571289999999967,-13.525728999999998,12.965471,1.199571000000001,24.710871,-13.071328999999999,-1.770629000000005,9.462571000000002,2.562871000000002,2.929370999999999,-5.360229,-16.677728999999996,-5.395229000000002,-8.767529,-8.477128999999996,27.218471,-5.676828999999999,-24.754028999999996
2020-07-31,-16.410231000000003,-7.307731,12.623969000000004,-0.5995309999999963,4.0717690000000015,13.039669000000002,-8.055131,-20.439331,-4.856031000000002,-10.429030999999998,-21.443031000000005,-12.610230999999999,-16.689131,5.409669000000002,-11.344831,16.574169,-9.122131,-15.789931000000001,-4.884730999999997,-9.037530999999998,-14.645331,-9.549431000000004,54.93876899999999,16.973369000000005,-19.489331,-8.073131000000002,31.825669000000005,-12.897330999999998,10.254169000000001,-7.571231000000001,11.029669,-21.963630999999996,9.076469,-11.475430999999999,10.367069,-25.058231,-22.95983100000001,-9.251831,-2.2141309999999983,-1.6551310000000017,-4.807231,-14.652130999999997,19.927269,-5.545230999999999,-1.076031000000002,-3.342730999999996,-18.548231,8.454668999999994,-14.637531000000001,8.848068999999995,-1.102830999999997,-1.8697309999999954,-14.394931000000001,-16.760131,-5.8058309999999995,-2.2302310000000007,-4.088830999999999,5.324469000000001,-16.862831,-17.106831,-1.9586310000000002,-6.248230999999999,-18.881931000000005,-28.039931,-0.13953099999999785,-17.834531000000002,-17.359730999999996,11.252969000000002,-8.295931,-2.888031,-12.165030999999999,-22.741831000000005,-14.379031,23.720069,-10.377230999999998,2.2018689999999985,-22.657331000000003,-21.914230999999994,-20.146131,9.139669,-9.097330999999999,2.8885689999999995,-11.498230999999997,-18.219231,12.439169000000003,-7.964530999999998,13.213069,-11.587130999999998,-4.428531000000004,12.232169000000003,-10.743731,3.1284689999999977,-6.287131,-13.691331,-6.308831000000003,-8.774631000000001,-10.698530999999996,25.195969,-2.6356309999999956,-24.878630999999995
2020-08-03,-18.099637000000005,-4.437937000000001,13.981063000000004,-3.449236999999997,5.760562999999999,10.032063000000004,-5.144537,-20.714537,-4.9105370000000015,-11.492537,-28.537037,-14.176036999999999,-20.058937,0.7387629999999983,-11.067236999999997,10.308962999999999,-8.845536999999998,-16.491037000000002,-8.635137,-15.945536999999996,-16.236537,-11.246037000000003,59.142262999999986,19.58806300000001,-15.076636999999996,-3.2071369999999995,41.743463,-9.979137,8.212163000000002,-11.393437000000002,10.651863000000002,-29.815937,6.111563000000002,-11.180837,5.323563,-23.452737000000003,-25.529737000000004,-9.199736999999999,7.485563000000003,4.933863,-5.041937,-17.478737,18.246363000000002,-4.188437,-3.6437370000000007,-8.508937,-19.025637000000003,5.503962999999997,-16.626636999999995,4.913562999999997,-1.5916369999999969,-1.1737369999999991,-13.627237000000001,-15.224037000000003,-4.887037000000001,2.3510629999999977,-5.250136999999999,7.188563,-19.904836999999997,-15.075637,-0.6958370000000016,-3.2864369999999967,-18.882437000000007,-20.160737000000005,2.4718630000000013,-19.673537,-13.669937,8.498463000000005,-9.758537,-4.864836999999999,-8.376937000000002,-24.004137,-11.484936999999999,24.996862999999998,-7.336437000000002,-5.545537,-21.850737000000002,-21.285236999999995,-18.021736999999998,2.9387630000000002,-14.940636999999997,-6.500136999999999,-5.343836999999997,-16.716437000000003,15.458863000000004,-11.505737,4.943062999999995,-11.250937,-2.935437000000006,7.8518630000000025,-8.452936999999999,4.425562999999999,-7.587536999999999,-18.065037,-12.010837000000002,-6.039637000000001,-14.711236999999997,26.18576300000001,-0.26883699999999866,-24.265036999999996
2020-08-04,-17.576539000000004,-3.8286389999999995,11.473461000000004,-8.829638999999997,4.284761000000001,0.28976099999999994,-1.633139,-17.635939000000004,-2.190139000000003,-11.866339,-19.687639,-13.569438999999997,-21.659339,7.445961,-7.813838999999998,8.004261000000001,-3.1017389999999994,-15.616439000000002,-6.874739,-16.368339,-18.688639,-12.510139000000006,48.553360999999995,19.050761000000005,-17.176539000000002,-2.092339000000001,40.69586100000001,-3.279238999999998,8.645261000000001,-10.594339000000002,8.758861,-28.165438999999996,6.022261,-12.861439,6.047060999999999,-23.085839000000004,-25.582539000000004,-5.901338999999998,4.173261000000002,1.737360999999999,-9.464239,-20.092839,14.150861000000003,-4.521039,2.904760999999998,-6.868938999999999,-18.560139,1.779760999999999,-12.496839000000001,1.0046609999999982,2.2565610000000027,0.5322610000000003,-12.974939000000001,-10.992939000000002,-6.434139000000001,-1.8481390000000024,-5.820539,3.775960999999998,-17.119939,-11.946838999999997,-11.164339000000002,-6.073739,-16.229139000000004,-8.974439000000004,1.3462610000000024,-17.331839,-10.851139,2.3217610000000026,-5.704439,-1.600238999999998,-8.665438999999996,-23.088638999999997,-8.380139,35.847260999999996,-5.970039,7.452161000000002,-18.323739000000003,-20.899538999999997,-13.268438999999997,3.7177610000000003,-16.526939000000002,-8.193139000000002,-4.348138999999997,-11.504738999999999,17.093761,-10.690338999999998,-1.6523389999999996,-10.969339,-3.0961390000000044,-0.7271389999999995,-3.216139000000001,4.285560999999998,-0.21873900000000024,-21.622238999999997,-15.466739000000004,-10.062839000000002,-7.073639,26.35476100000001,-3.7513389999999966,-23.746239
2020-08-05,-19.564834000000005,-6.616334,13.782666000000003,-7.153433999999996,10.675266,-2.131734,-1.5477340000000004,-17.935034,-3.832334000000002,-12.611334000000001,-26.727134000000003,-13.081334,-22.416534,0.5036659999999985,-8.015733999999998,3.1172659999999968,1.2926660000000012,-19.112834,-7.758934,-14.340534,-20.149333999999996,-18.272534,53.56966599999999,11.698266,-16.516333999999997,-1.9036339999999992,53.70736600000001,0.34036600000000006,8.706566,-13.769034000000003,9.944266,-27.020034,8.928566000000002,-17.745634000000003,7.464065999999999,-22.659934,-25.039934000000002,-5.958833999999998,5.774866000000002,-1.4369340000000017,-11.137134,-20.143334,15.742966000000003,0.6394659999999996,7.628765999999999,-6.072433999999999,-17.526534000000005,2.6311659999999977,-13.264534,-2.093034000000004,5.576366000000003,0.382466,-13.007933999999999,-14.153234000000003,-7.518434000000002,-0.13333400000000173,-10.331534000000001,-5.811633999999999,-16.933333999999995,-13.988733999999997,-8.098734000000002,-4.517034,-17.949634000000003,-10.197734000000002,-3.3876339999999994,-16.928134,-9.122333999999999,4.3657660000000025,-6.266734,1.2538660000000008,-7.399533999999997,-22.739034000000004,-5.5339339999999995,33.08476600000001,-2.6871339999999995,13.708166000000002,-22.908333999999996,-19.052533999999998,-9.236034,1.2531660000000011,-14.335534000000003,-14.394333999999999,-8.850734,-2.226834,13.338866000000003,-10.200833999999999,-8.596134000000005,-11.035734000000001,-2.770134000000003,-0.5304339999999999,-0.9247339999999991,5.9566659999999985,2.9714659999999995,-20.494633999999994,-16.710434000000003,-7.626634,-8.348033999999997,21.870366000000004,-2.8188339999999985,-20.819934
2020-08-06,-15.784086000000002,-3.2265859999999993,9.988114000000003,-13.792585999999998,5.873614,-8.670986,-0.720885999999999,-16.693186000000004,5.229913999999996,-3.445785999999999,-19.277986000000006,-11.079085999999998,-19.109185999999998,5.003213999999998,-7.376785999999997,0.5827139999999988,13.994514000000002,-16.671986,-1.2462859999999991,-18.558086,-22.351986,-14.741086000000003,46.83011399999999,5.153813999999999,-8.517285999999997,5.222013999999998,43.273914000000005,3.289614000000001,12.815114,-12.436486000000002,11.810814,-25.847986,4.2477139999999975,-15.039586000000003,12.808113999999998,-16.997986,-28.330286000000005,-7.3499859999999995,10.661914,5.224513999999997,-14.181586,-15.215586,10.730114000000002,10.252913999999999,2.561813999999999,-4.810186,-16.985486,0.8434139999999966,-11.865786,-1.7157860000000045,6.059714000000003,-2.424386,-7.753486,-13.768186,-3.487886,-4.920186000000001,-8.427486,-1.3769860000000014,-14.852585999999997,-14.358785999999998,-11.650286000000003,0.5266140000000004,-20.439686000000005,-10.850185999999999,-1.0855859999999988,-16.902086,-6.616986,7.139314000000002,-7.551786,1.1101140000000016,-5.142085999999999,-21.906086000000002,-2.9831859999999994,18.671214,-0.5838859999999989,19.826014,-16.919786000000002,-18.105085999999996,-9.118486,6.385514,-8.865685999999998,-8.548886,-13.830886,-3.3605860000000005,21.015114000000004,-13.733386,-10.517086000000003,-0.14108600000000138,3.380113999999997,1.8342140000000013,3.0009140000000007,2.617213999999998,3.2016139999999993,-27.111686,-12.702986,-13.154286000000006,-7.601885999999998,30.000214000000007,-1.025785999999997,-19.524586
2020-08-07,-14.433324,-5.117024,0.32487600000000105,-13.451324,9.578376,-2.7474240000000014,0.9906760000000003,-13.357524,6.431475999999998,-5.347023999999999,-18.793524,-7.508424,-19.265024,7.610775999999996,-8.026923999999998,5.111475999999998,26.718176,-17.882823999999996,-1.1213240000000009,-14.636324000000002,-21.049224,-15.336024000000004,40.962776,7.094275999999999,-10.643723999999999,8.214075999999999,37.865076,3.891576000000002,19.158176,-13.251624000000001,4.575476000000002,-26.875923999999998,7.819076000000001,-14.970524000000001,16.131375999999996,-15.289424000000004,-31.095324,-1.2483239999999975,10.223476000000005,-4.945024000000002,-17.051824,-12.528424,11.840576,5.3139759999999985,2.1692759999999995,-1.8676240000000004,-16.240324000000005,1.5078759999999973,-13.257023999999998,0.4909759999999972,3.023176000000002,1.7807759999999995,-15.204724,-15.694123999999999,-1.4596240000000007,-9.252023999999999,-15.260424,-10.209723999999998,-15.932123999999998,-12.783123999999999,-13.292024000000003,2.711676000000001,-14.815824000000001,-16.396924,-4.524123999999999,-16.310824,-9.634223999999998,-5.122823999999999,-4.804624,-0.7741239999999991,-8.106223999999997,-22.226124000000002,-3.291924,25.025376,3.7878760000000007,20.918376,-17.426423999999997,-18.077623999999997,-6.549024000000001,1.9443759999999997,-11.221823999999998,-11.812823999999999,-18.706623999999998,-2.338923999999999,29.986476000000003,-12.609623999999997,-3.521224000000005,-3.281724000000002,18.019076,2.014876,-2.5764240000000003,3.786175999999998,7.2502759999999995,-22.457624,-16.216124,-15.400024000000002,-5.300823999999999,34.270176000000006,-10.469523999999998,-17.922124
2020-08-10,-15.000434000000002,-3.6712340000000006,2.8601660000000004,-18.225834,10.650266,-2.7651340000000006,4.605966000000001,-14.439933999999997,4.790165999999998,-6.744233999999999,-14.551934,-4.981634000000001,-15.836033999999998,5.5092659999999976,-2.9593339999999966,0.708365999999999,21.423166000000002,-15.201534,-8.884134,-14.826334000000003,-18.611434,-14.605534000000004,34.950066,11.721866,-6.498433999999997,2.2180659999999994,32.444466,6.1859660000000005,20.748765999999996,-6.909634000000001,4.178466000000002,-25.429934,7.108566,-11.945534,7.962065999999997,-14.243834000000003,-27.736034000000004,-4.058434,15.399266,-2.8225340000000045,-15.952333999999999,-9.905434,24.210566,7.463965999999999,9.348365999999999,-3.512134000000001,-14.348034000000002,0.6605659999999984,-11.158634,1.9175659999999957,-1.0957339999999978,5.782765999999999,-11.753634000000003,-12.801233999999997,-1.4413340000000001,-8.042634,-11.996234000000001,-12.802034,-4.812333999999996,-11.438033999999998,-6.068734000000003,3.3172659999999996,-7.763634,-3.059134000000004,-0.4439339999999965,-14.934133999999998,-5.227234,-10.425134000000002,-4.869733999999999,2.0318660000000017,-1.0474339999999978,-17.105434000000002,-0.20463399999999932,22.647466000000005,11.939766000000002,15.150666000000003,-9.773034,-13.734233999999997,-10.973434,-1.7746339999999985,-10.045433999999998,-6.708334000000001,-13.127733999999997,2.5091660000000005,23.121766,-8.178234,-2.0185340000000034,-2.225034000000001,25.187465999999997,-5.135534,-0.597834,3.7277659999999972,6.225565999999999,-20.265134,-11.396234,-12.977334000000006,-6.272434,31.881966,-9.270433999999996,-13.940834
