date,飞利信,恒宝股份,数知科技,聚龙股份,梦网集团,昆仑万维,科蓝软件,金固股份,金冠股份,金财互联,紫光国微,中科创达,信息发展,海联金汇,飞天诚信,赢时胜,科达股份,汉威科技,朗科科技,华媒控股,海峡创新,*ST联络,二三四五,众应互联,新晨科技,广电运通,数字认证,奥马电器,智度股份,华力创通,广东骏亚
2020-03-24,-2.102544096746652,8.04205590325335,4.402955903253353,-4.5063440967466475,-16.479044096746644,-2.4211440967466507,-4.436544096746648,7.29715590325335,3.1058559032533535,-20.433144096746652,-2.1128440967466497,-5.878044096746648,10.449755903253353,-6.110644096746645,5.030555903253353,5.754455903253352,4.607855903253354,10.330155903253356,1.8824559032533508,10.349455903253352,-2.3299440967466474,8.54155590325335,5.468255903253351,-1.3770440967466482,4.108655903253353,12.130055903253352,3.085555903253356,10.051655903253351,2.8270559032533527,3.2572559032533563,-1.1781440967466477
2020-03-25,-6.209965563811335,5.927034436188669,6.196134436188669,-2.460065563811331,-15.04656556381133,-3.9545655638113337,-3.2648655638113313,7.3897344361886645,0.04993443618866744,-19.302165563811336,1.1785344361886696,-0.36066556381133186,7.343634436188669,-8.48176556381133,4.99423443618867,1.1811344361886686,0.6266344361886695,10.536534436188674,2.214134436188667,6.927634436188671,-0.5929655638113314,2.4784344361886665,1.123134436188668,-0.7785655638113322,6.426434436188668,12.447734436188668,2.953234436188672,5.901734436188667,4.530734436188667,6.351934436188673,0.08853443618866863
2020-03-26,1.2372328653385682,7.0017328653385675,5.653032865338571,-1.4454671346614307,-13.38296713466143,-10.657867134661434,-3.427867134661432,10.94613286533857,2.2596328653385673,-18.13046713466143,1.6044328653385682,-5.938767134661433,8.738232865338567,-7.428167134661427,5.33083286533857,-2.6775671346614316,4.23703286533857,18.994532865338574,4.645932865338566,8.081732865338571,2.209132865338569,2.3435328653385654,4.242332865338566,-0.2724671346614316,6.487932865338568,13.128832865338566,3.083432865338571,6.464232865338569,5.056732865338569,7.468732865338568,3.159132865338569
2020-03-27,-2.4353831870526985,4.955016812947303,6.692616812947302,2.3424168129473024,-11.7814831870527,-10.956683187052699,-1.7046831870526993,9.5860168129473,3.866616812947301,-15.547783187052701,0.8907168129473024,-9.827483187052698,7.720416812947299,-6.036383187052696,7.1059168129473,-0.06608318705269811,6.145616812947301,21.252316812947306,4.128216812947299,8.823316812947304,4.463616812947302,0.1893168129472984,3.7007168129473,2.261616812947302,8.882116812947302,11.5881168129473,1.1567168129473038,8.304016812947303,6.5463168129473015,6.736616812947302,4.824716812947302
2020-03-30,-2.668818779071812,1.5480812209281876,6.621081220928188,0.07108122092818903,-9.48511877907181,-4.2678187790718125,-2.2701187790718116,11.746581220928189,-2.8093187790718126,-14.372318779071815,2.105481220928188,-9.074018779071812,14.635981220928187,-7.150618779071809,5.295181220928187,-2.046218779071811,3.111981220928189,20.584281220928194,4.109981220928185,10.962181220928189,12.987981220928189,1.8032812209281843,2.4230812209281867,0.49948122092818825,6.685481220928189,8.395181220928187,-2.02571877907181,6.535781220928189,0.15508122092818777,5.5495812209281885,3.709781220928189
2020-03-31,0.02009460281989095,2.999294602819894,7.273594602819893,-0.9857053971801075,-8.283805397180108,0.5013946028198915,-2.1852053971801086,6.86059460281989,-2.1514053971801106,-13.50580539718011,5.228294602819893,-12.694605397180107,16.817294602819892,-10.115305397180105,1.7586946028198907,-1.0673053971801072,1.3157946028198917,12.851894602819897,4.83339460281989,13.475194602819894,17.06649460281989,4.0955946028198875,4.803894602819891,3.0631946028198915,4.494694602819893,7.07259460281989,-1.3897053971801063,3.7371946028198915,-3.444005397180108,9.929394602819896,5.609894602819892
2020-04-01,3.0102201675087192,0.5432201675087197,4.131420167508719,-5.114979832491281,-7.763279832491283,1.2501201675087175,-3.701579832491282,7.829320167508717,-0.669079832491283,-14.262579832491282,7.634320167508719,-4.587679832491283,17.104320167508718,-12.835779832491276,0.3901201675087178,-4.413779832491282,1.8886201675087189,4.809720167508722,0.630820167508716,13.03782016750872,24.498120167508716,2.412120167508713,5.553720167508717,-2.4761798324912805,2.6431201675087186,6.0890201675087186,-3.603179832491279,1.951620167508719,-8.62807983249128,7.37392016750872,4.681420167508719
2020-04-02,1.9395860134126464,-0.05221398658735321,2.475886013412647,-5.385913986587354,-6.745713986587355,1.6662860134126452,-4.114413986587355,4.717186013412644,-5.789813986587355,-14.881713986587357,13.077686013412645,5.395386013412646,13.207386013412643,-8.718413986587352,0.846586013412645,-2.897713986587353,0.2714860134126461,-7.276013986587354,-0.3109139865873565,7.549286013412648,20.767986013412646,-3.336513986587356,2.3766860134126446,-4.588613986587354,2.575086013412646,5.962586013412644,-4.987113986587353,0.3552860134126453,-7.866313986587354,2.7984860134126492,1.8328860134126452
2020-04-03,1.1150814341953441,1.4225814341953438,0.9990814341953433,-4.691818565804656,-6.816118565804658,-0.9104185658046583,-2.782318565804657,5.750481434195342,-6.3455185658046585,-15.145318565804658,22.922881434195347,5.984481434195343,14.943281434195343,-7.407618565804653,1.9485814341953427,-1.2277185658046552,1.210581434195344,-8.527218565804656,0.37748143419534097,8.271481434195346,20.55968143419534,-8.70151856580466,4.367281434195343,-3.5298185658046566,0.5212814341953445,7.843581434195341,-2.4790185658046546,0.9264814341953439,-13.113918565804655,-1.0330185658046522,2.9674814341953444
2020-04-07,2.407648944523723,-3.905451055476276,-3.9753510554762768,-0.7797510554762779,-7.409851055476282,-4.8518510554762795,2.0348489445237217,2.6303489445237216,-4.03785105547628,-12.956951055476276,22.93194894452372,0.6503489445237216,10.779648944523721,-3.4774510554762745,5.698948944523721,-1.8429510554762771,2.252348944523723,-10.559551055476277,3.4000489445237205,1.205348944523724,14.819948944523727,-16.81705105547628,6.069648944523721,-1.7367510554762786,-0.8724510554762777,11.576748944523722,1.7486489445237239,3.6788489445237222,-7.3660510554762775,5.323748944523725,0.15864894452372202
2020-04-08,5.282804063344186,-7.902495936655815,-5.986395936655815,2.839004063344185,2.7636040633441814,-6.1754959366558175,-0.41449593665581497,2.225104063344185,-4.627695936655815,-13.714095936655815,21.00470406334419,-4.0677959366558145,7.1785040633441835,7.172004063344186,4.690004063344184,-3.1013959366558135,0.07350406334418569,-11.805795936655816,5.035904063344182,3.3749040633441867,14.496204063344189,-13.551695936655818,5.697604063344185,3.0072040633441848,-2.599895936655813,10.404104063344185,2.551504063344187,6.896904063344186,-3.880595936655813,1.538504063344188,-0.29939593665581477
2020-04-09,14.356885532879016,-9.928414467120984,-5.543014467120985,2.275485532879014,10.584085532879012,-4.545514467120986,0.27078553287901497,-7.8141144671209855,-7.283314467120986,-13.610714467120985,17.561885532879018,-1.9909144671209842,7.005585532879013,13.098685532879017,2.8437855328790147,-2.289614467120984,-0.22251446712098377,-11.016114467120982,2.290185532879013,-0.6878144671209836,12.453485532879018,-12.065914467120987,4.749885532879014,3.7284855328790143,-6.743914467120984,8.631685532879017,0.0643855328790166,5.012185532879016,-3.783314467120984,-8.954214467120984,-1.906014467120985
2020-04-10,9.506020635894313,-9.669379364105687,-12.687279364105686,0.6801206358943119,13.02672063589431,-4.86027936410569,-0.02677936410568793,-5.309379364105685,-6.534679364105688,-13.275379364105685,18.196020635894318,-5.9127793641056865,7.143920635894313,29.121020635894318,1.736720635894311,-2.8244793641056867,0.1754206358943129,-5.069979364105687,-8.208879364105687,2.743720635894313,11.832720635894315,-13.894379364105692,4.533720635894312,4.583320635894312,-10.875079364105687,11.088520635894312,2.995520635894314,3.687720635894313,-3.655479364105686,-11.250379364105685,-0.784879364105687
2020-04-13,6.5853583211457085,-6.701141678854292,-12.90484167885429,6.015658321145707,7.657958321145708,-0.4035416788542934,0.7046583211457083,-3.41024167885429,-8.423441678854292,-13.645241678854294,18.45375832114571,-8.446141678854291,8.904358321145708,22.96855832114571,2.3681583211457067,0.4406583211457078,2.290958321145708,-4.130141678854291,-10.691941678854292,3.391158321145709,11.279458321145711,-10.413341678854295,2.999958321145707,8.749958321145707,-14.958841678854292,11.24035832114571,3.9355583211457086,5.797358321145708,-2.390041678854292,-8.124641678854292,0.6944583211457078
2020-04-14,9.475825497029966,-6.714774502970036,-10.594174502970038,4.704325497029962,9.088125497029964,-0.22517450297003894,0.8628254970299638,-7.0014745029700345,-11.353474502970037,-10.645874502970036,17.563925497029967,-0.47827450297003615,0.16392549702996284,17.436025497029966,2.590525497029962,-0.947174502970036,-1.2501745029700353,-3.315374502970036,-7.7619745029700375,-1.8037745029700345,4.945325497029965,-14.73277450297004,-1.0154745029700363,4.8629254970299645,-14.484574502970034,10.277525497029965,-0.2103745029700359,2.3130254970299626,1.2609254970299641,-5.611274502970036,-3.1351745029700355
2020-04-15,2.337290694199999,-4.486809305800001,-11.059709305800004,15.375990694199995,11.824690694199997,-4.212609305800005,3.8094906941999964,-5.998809305800003,-12.532109305800006,-8.783209305800002,10.377790694199994,-2.9711093058000038,1.2077906941999967,15.215990694200004,6.075590694199997,-3.722309305800003,-1.1986093058000018,-0.9130093058000026,-1.011909305800003,-2.221509305800002,0.3183906941999993,-13.455609305800007,-1.3720093058000031,2.7018906941999967,-12.217109305800003,11.216590694199999,2.6046906941999968,6.563790694199997,-0.7562093058000035,-1.5196093058000033,-1.4894093058000029
2020-04-16,1.6073705153450701,1.4104705153450694,-11.232729484654932,20.570970515345063,4.425470515345064,-4.564629484654933,5.874770515345069,-10.53472948465493,-7.928629484654932,-3.0635294846549286,0.13487051534506866,-7.194529484654931,-3.2657294846549303,21.479570515345067,9.612270515345068,-5.985329484654931,2.8210705153450695,-1.91682948465493,4.78917051534507,-3.3520294846549294,-5.59012948465493,-14.394329484654936,-0.8349294846549311,6.7898705153450685,-12.07812948465493,14.203070515345072,4.52087051534507,6.426070515345068,0.3029705153450697,-9.77302948465493,-0.09672948465493025
2020-04-17,2.086633203347824,2.1256332033478245,-14.696666796652174,23.18403320334782,6.175733203347822,-4.220966796652178,2.3735332033478236,-10.830066796652174,-4.001066796652177,0.4007332033478255,-0.8891667966521766,-7.552766796652176,-2.878566796652175,34.26043320334783,7.2122332033478225,-5.054066796652177,5.957033203347825,-6.816966796652175,-1.285766796652175,-4.693866796652174,-3.597666796652174,-13.604666796652179,-4.401166796652176,17.345933203347826,-13.814566796652176,16.773933203347827,4.068733203347824,2.7407332033478244,-2.937766796652176,-17.762566796652177,-4.264266796652176
2020-04-20,1.6363167889583412,3.467616788958341,-16.697483211041657,21.655916788958336,5.422816788958339,-6.084583211041661,1.0577167889583396,-12.699683211041659,0.14051678895834074,4.739316788958341,2.24971678895834,-7.937883211041661,-3.9825832110416592,32.90091678895834,12.836716788958341,-8.99328321104166,3.035516788958341,-10.44128321104166,1.335116788958341,-9.69488321104166,-7.605083211041659,-16.885783211041662,-6.02468321104166,21.968516788958343,-14.941383211041657,20.10051678895834,8.485516788958341,1.7640167889583407,-4.774683211041658,-14.633983211041661,-5.588583211041658
2020-04-21,0.9485379282184785,-1.0056620717815212,-13.386962071781522,15.074437928218472,8.317237928218477,-6.147362071781523,0.7215379282184787,-14.900062071781521,-2.575562071781522,2.400937928218477,3.5841379282184764,-3.9456620717815207,-8.49166207178152,27.20013792821848,10.321737928218479,-9.604462071781523,5.201237928218481,-10.687362071781521,1.4096379282184799,-11.10106207178152,-4.983962071781522,-21.488362071781523,-7.090462071781522,32.053137928218476,-9.99726207178152,17.22453792821848,6.430537928218477,4.394137928218477,-5.572162071781523,-7.922762071781522,-8.652962071781522
2020-04-22,-0.3447466251883442,5.7093533748116565,-17.214346625188345,14.03475337481165,6.439253374811652,-5.996746625188347,-1.9164466251883456,-14.618446625188344,-5.0012466251883465,0.9112533748116536,3.5592533748116537,-5.4422466251883455,-9.015346625188345,25.91155337481165,6.0013533748116545,-10.977746625188345,2.735153374811657,-9.808546625188345,4.758553374811656,-11.435346625188345,-7.212346625188346,-31.135646625188347,-4.634746625188345,31.586853374811653,-12.049746625188341,21.88325337481166,7.056853374811656,-1.5707466251883448,-7.0638466251883445,-3.3007466251883435,-9.110846625188344
2020-04-23,4.04518005037044,14.145380050370438,-18.371819949629565,17.528680050370433,2.1812800503704377,-7.990519949629563,4.617480050370437,-16.55561994962956,-6.881019949629563,-0.779219949629562,2.2896800503704373,-11.767419949629561,-5.182419949629559,27.666680050370438,8.768580050370437,-11.358319949629564,-0.29751994962955886,-9.92241994962956,4.74888005037044,-1.0266199496295627,-12.399319949629561,-33.71581994962956,-4.768319949629561,42.057180050370434,-11.438919949629561,23.99158005037044,7.610580050370439,3.1492800503704395,-9.173519949629563,-3.104019949629561,-9.61531994962956
2020-04-24,6.2694234474560755,5.183123447456073,-17.796176552543926,14.451623447456068,4.628923447456071,-6.365176552543929,1.2300234474560718,-13.587076552543923,-4.824076552543928,-6.841376552543927,0.24472344745607266,-7.864976552543926,1.946023447456076,21.05222344745607,7.3393234474560725,-9.071576552543927,-0.5772765525439234,-16.672676552543926,3.8293234474560753,-4.202676552543927,-18.178176552543928,-33.09177655254393,-2.2445765525439256,37.01922344745608,-6.393476552543925,23.024423447456073,6.4581234474560745,4.417123447456075,-8.596076552543925,0.8370234474560736,-8.652676552543923
2020-04-27,1.444625827143998,7.222125827143994,-17.617374172856007,14.239425827143993,1.4296258271439939,-4.009874172856007,2.662825827143994,-11.447674172856004,-1.8077741728560053,-8.734574172856005,0.32602582714399503,-8.548474172856002,-0.5585741728559996,18.375725827143995,6.1312258271439966,-11.943274172856004,-1.1093741728560018,-18.343774172856,13.651225827143998,-2.4701741728560047,-14.078574172856005,-33.02867417285601,-4.369774172856006,26.024225827143994,-10.154174172856003,27.522925827143997,6.0497258271439955,1.2390258271439967,-9.590274172856002,3.4581258271439967,-11.804774172856003
2020-04-28,-1.9119309297290847,13.832069070270911,-19.084430929729088,10.11286907027091,1.3441690702709108,2.199069070270911,1.377969070270912,-10.415730929729085,-6.551830929729087,-9.454930929729088,9.737669070270913,-1.9729309297290856,-6.595530929729084,13.202169070270916,6.457169070270914,-10.995430929729089,-2.991430929729083,-23.806630929729092,13.502169070270917,-6.585630929729087,-25.618930929729082,-34.99393092972908,-4.0647309297290874,17.403869070270908,-10.636730929729087,27.07776907027091,8.215469070270913,-2.2500309297290846,-9.630430929729087,3.5155690702709137,-12.110030929729085
2020-04-29,-3.0543660655209295,8.093233934479066,-21.318766065520936,14.000633934479062,2.9676339344790668,2.6876339344790656,0.9471339344790668,-9.946666065520931,-5.380466065520933,-5.708466065520932,8.400133934479069,-1.4674660655209315,-7.10776606552093,15.739633934479075,4.502933934479067,-10.513966065520933,-2.989966065520929,-14.148066065520931,11.008133934479071,-8.048966065520933,-35.59026606552093,-32.75946606552093,-4.744266065520932,13.18303393447907,-9.519066065520933,26.894233934479068,7.4795339344790674,-0.9499660655209303,-8.564066065520931,2.7541339344790687,-10.872366065520932
2020-04-30,-4.5922580915526705,7.285341908447325,-21.220358091552676,15.912241908447324,3.8218419084473236,-0.20805809155267507,0.32434190844732513,-13.53825809155267,-5.554658091552673,-5.085758091552677,8.617041908447327,2.8935419084473253,-10.553358091552672,15.195341908447327,5.205241908447326,-12.082058091552675,-4.18765809155267,-13.451058091552673,16.42164190844733,-10.907658091552673,-46.32105809155267,-33.17575809155267,-6.429558091552673,12.741541908447326,-9.567458091552673,30.111141908447326,7.011241908447328,-1.8896580915526722,-9.338458091552674,3.9972419084473274,-11.155758091552672
2020-05-06,-3.7875054423713093,9.537194557628684,-21.00850544237132,15.365094557628685,1.5338945576286855,-1.5936054423713162,-0.041605442371314146,-12.379305442371312,-5.363805442371313,-5.477605442371313,3.4115945576286872,0.8897945576286865,-11.070805442371311,12.437294557628688,8.155594557628687,-11.717205442371316,-4.515405442371309,-11.807505442371312,15.97349455762869,-9.934905442371313,-45.72280544237131,-32.392705442371316,-4.051305442371313,14.117894557628677,-7.778905442371314,30.071394557628686,7.588994557628688,-0.047505442371311046,-9.442305442371312,3.983694557628688,-10.07250544237131
2020-05-07,-3.340061671327624,6.91223832867237,-19.837961671327626,13.468638328672373,5.2593383286723725,-0.46366167132762914,-0.5106616713276277,-12.208461671327624,-6.323161671327628,-5.035861671327628,-5.1835616713276265,4.477138328672373,-12.012861671327627,10.947438328672371,8.066038328672372,-11.280461671327627,-4.307061671327622,-13.245061671327628,13.495638328672376,-10.558161671327625,-44.89516167132763,-33.65516167132763,-4.075361671327627,16.174738328672362,-6.414061671327627,25.22303832867237,6.825238328672374,-1.148561671327626,-9.286361671327626,5.988138328672374,-9.285661671327624
2020-05-08,-3.8512165494142643,14.841283450585731,-17.585616549414265,11.96598345058573,-0.7887165494142696,-0.7227165494142676,-2.069716549414268,-12.137516549414267,-9.510416549414268,0.7446834505857316,-6.404316549414267,7.952683450585733,-13.005116549414268,7.524383450585736,9.235983450585731,-9.21771654941427,-3.226416549414263,-12.05681654941427,8.650783450585733,-7.867716549414267,-37.78681654941427,-33.50991654941427,-8.280716549414269,13.35048345058572,-8.470516549414267,26.42688345058573,3.1387834505857337,-4.229116549414266,-12.573516549414268,2.8515834505857334,-9.420016549414267
2020-05-11,-6.940214106511412,19.146985893488583,-19.29871410651141,6.897785893488585,-7.764314106511416,-1.3722141065114164,-0.11871410651141512,-10.034914106511415,-8.543514106511413,4.654285893488583,-6.380614106511415,10.500385893488582,-10.483514106511414,1.526385893488585,8.492085893488584,-10.712314106511416,-0.6802141065114119,-10.567514106511418,7.412285893488587,-5.915214106511414,-37.29421410651142,-34.81051410651141,-6.963814106511416,8.842985893488576,-7.211714106511415,28.797485893488584,3.460485893488586,-7.6576141065114145,-16.284214106511417,4.0336858934885855,-7.668014106511412
2020-05-12,-15.065542610136243,24.986957389863754,-22.249642610136245,7.5062573898637535,-15.90714261013625,-0.43834261013624687,0.6193573898637533,-11.138142610136244,-4.510142610136245,2.9490573898637527,9.229357389863754,10.282657389863752,-8.114842610136245,-8.764042610136244,11.112657389863758,-8.622842610136248,3.0702573898637575,-7.486742610136247,8.958557389863756,-4.7130426101362435,-34.512842610136246,-37.734342610136245,-5.794642610136247,7.437757389863744,-6.132542610136246,30.304357389863753,5.0442573898637555,-5.258642610136245,-14.551542610136247,6.471457389863753,-4.547442610136244
2020-05-13,-10.019047975652038,28.447452024347957,-19.45794797565204,12.64225202434796,-15.30204797565204,-1.1557479756520432,2.8413520243479597,-11.29814797565204,-3.5481479756520393,3.1856520243479585,9.136252024347957,10.299352024347957,-10.14464797565204,-22.845447975652043,13.753452024347961,-8.829147975652042,3.9582520243479626,-9.566947975652038,10.357552024347964,-7.30664797565204,-37.013947975652044,-48.08514797565204,-6.5670479756520415,11.68235202434795,-5.66544797565204,30.44245202434796,6.089852024347961,-3.93724797565204,-13.403947975652041,3.127652024347958,-7.659347975652038
2020-05-14,-9.286657437941631,31.579542562058364,-21.08625743794163,10.492142562058369,-10.563557437941633,3.9245425620583694,-0.05315743794163197,-14.983157437941628,-5.444457437941631,1.139142562058367,3.8597425620583676,9.243642562058369,-12.149057437941632,-13.189857437941637,9.323842562058372,-13.701957437941633,5.748442562058372,-12.26955743794163,6.108942562058372,-9.893157437941632,-41.17885743794163,-42.579657437941634,-7.793457437941633,7.994142562058358,-6.9702574379416316,29.736042562058373,3.0734425620583696,-6.34215743794163,-5.5156574379416305,-2.561757437941633,-8.44875743794163
2020-05-15,-13.910915234067433,30.362784765932567,-19.686615234067432,10.526384765932567,-10.703615234067435,-1.2480152340674335,-0.3888152340674327,-19.69461523406743,0.018384765932566882,1.354284765932567,5.129184765932567,5.021184765932566,-11.390515234067433,-6.463015234067436,16.710184765932567,-11.909415234067433,6.472584765932572,-11.562415234067434,8.92378476593257,-8.552715234067433,-41.578415234067435,-44.99681523406743,-7.637615234067434,8.146584765932555,-4.434115234067434,30.592784765932567,5.352184765932566,-7.509715234067432,0.8884847659325708,-3.705015234067435,-7.221315234067433
2020-05-18,-9.789397154042458,26.34430284595754,-15.10839715404246,0.45920284595754124,-8.491797154042457,2.960902845957543,-2.842197154042459,-16.277597154042457,2.0848028459575416,0.29900284595754023,12.588902845957538,-0.030197154042456376,-7.296897154042462,-3.0025971540424616,11.003202845957544,-8.86739715404246,7.425302845957543,-11.162797154042458,2.3020028459575457,-2.8318971540424585,-35.932797154042454,-40.90339715404246,-4.915897154042462,14.37000284595753,-1.8451971540424594,24.25670284595754,1.4279028459575418,-10.841497154042456,2.5177028459575412,4.98550284595754,-5.812597154042457
2020-05-19,-9.166806028614197,22.986593971385798,-13.969606028614196,-3.8956060286141954,-4.629506028614198,10.912093971385804,-6.5548060286141965,-19.367406028614198,-2.6700060286141967,-4.829006028614197,24.080593971385802,7.474293971385805,-6.647706028614197,-6.345806028614198,9.472993971385804,-7.981106028614197,1.5960939713858067,-9.420706028614196,1.4111939713858068,-2.7243060286141993,-35.39850602861419,-42.7382060286142,-6.4358060286141985,8.464293971385795,-1.714006028614196,19.900193971385804,-2.300206028614196,-11.454406028614196,-2.1338060286141958,3.7450939713858022,-8.060206028614196
2020-05-20,-14.991355227906663,24.510844772093336,-11.571355227906663,-1.3131552279066625,-7.081555227906662,12.376944772093339,-4.2925552279066626,-18.070655227906663,-1.4761552279066628,-7.9125552279066635,25.535944772093334,3.8797447720933382,-3.3161552279066617,-17.00885522790666,9.063444772093337,-9.899555227906664,-0.18445522790665947,-5.90455522790666,4.87254477209334,0.25364477209333575,-36.48615522790666,-36.095155227906666,-3.4545552279066625,-2.215155227906674,-2.267555227906662,17.408444772093336,-3.7793552279066622,-4.914855227906663,12.73164477209334,1.9384447720933355,-5.542155227906661
2020-05-21,-14.355217122120578,25.764482877879416,-8.18251712212058,5.941682877879419,-7.312617122120582,15.19398287787942,-3.4307171221205794,-16.853217122120583,5.312082877879419,-6.281917122120582,23.07898287787942,5.524982877879421,0.7570828778794203,-18.92691712212058,3.488782877879423,-5.153617122120579,0.8663828778794231,-3.020317122120579,11.203082877879426,4.89458287787942,-31.21851712212058,-20.720717122120575,-1.7975171221205812,-15.258617122120592,0.31018287787942067,9.522982877879421,-8.02761712212058,-5.441117122120581,7.846982877879422,-0.5432171221205819,-4.185917122120578
2020-05-22,-10.974253933830369,25.92654606616962,-8.701753933830371,10.52124606616963,-10.06475393383037,16.896246066169628,-2.5956539338303712,-14.86255393383037,8.732946066169628,-4.464553933830372,25.649646066169627,6.02394606616963,1.4343460661696295,-14.009553933830372,1.3534460661696315,-5.391453933830371,-2.3507539338303682,0.17114606616963002,9.140146066169633,4.50814606616963,-33.493053933830375,-22.729853933830373,-1.8453539338303715,-27.17365393383038,-1.34175393383037,3.818846066169633,-4.973153933830369,-6.7962539338303705,13.56914606616963,-0.07625393383037338,-0.27165393383037073
2020-05-25,-11.861318274662885,19.1473817253371,-8.25991827466289,16.73128172533711,-6.81791827466289,17.42318172533711,-0.6355182746628898,-9.02051827466289,10.107181725337108,-4.8274182746628895,24.48968172533711,6.747981725337111,2.5112817253371107,-16.205418274662893,3.4256817253371112,-5.16171827466289,4.339581725337113,-0.34881827466288917,13.158181725337116,6.262881725337109,-32.648318274662884,-26.787818274662882,-1.6021182746628906,-17.338118274662897,0.762481725337111,-4.3644182746628895,-8.14001827466289,-5.18211827466289,14.697781725337112,-0.5100182746628898,1.63758172533711
2020-05-26,-14.750167946862296,10.053032053137695,-5.773967946862298,13.4432320531377,-2.440467946862298,18.964332053137703,-8.127567946862296,-11.171767946862296,9.158432053137702,2.779832053137701,25.7925320531377,12.235732053137701,-1.6160679468622967,-18.9644679468623,0.5539320531377026,-3.888167946862297,8.883632053137704,-0.562867946862297,12.606232053137706,-5.376667946862298,-28.2017679468623,-21.630067946862297,-2.054167946862298,-29.778367946862303,-0.19006794686229722,-5.335567946862298,-7.699167946862296,-9.941467946862298,15.5823320531377,0.3189320531377011,1.2788320531377018
2020-05-27,-15.690939950955869,10.32736004904412,-4.822739950955871,13.802260049044126,1.225060049044128,15.56486004904413,-6.577239950955872,-14.738739950955875,8.773860049044124,10.483260049044125,26.243260049044125,8.081260049044126,-8.051839950955873,-12.127239950955873,3.4065600490441295,-13.284939950955874,13.76386004904413,0.637360049044128,16.774360049044134,-1.5882399509558722,-22.922939950955872,-17.628339950955866,-3.8057399509558727,-26.249239950955875,-2.9414399509558717,-5.405139950955871,-7.1482399509558725,-12.186939950955873,14.673060049044127,4.701360049044127,-0.26273995095587277
2020-05-28,-8.554674066211517,9.443925933788474,-4.939374066211517,14.917625933788479,1.392425933788482,14.092825933788482,-5.782074066211518,-17.017174066211517,5.175725933788482,10.102525933788481,29.337025933788482,10.33962593378848,-16.21727406621152,-10.56827406621152,4.393625933788482,-14.919774066211518,19.644225933788483,3.027925933788482,4.549125933788485,-4.773974066211518,-27.635774066211518,-16.965574066211516,-2.058374066211518,-20.18697406621152,0.1866259337884818,-8.488074066211519,-3.883374066211518,-8.893174066211518,15.52512593378848,1.5808259337884798,2.3797259337884813
2020-05-29,-4.237748857597564,2.791351142402427,-2.7228488575975636,13.781751142402431,2.6757511424024356,13.028851142402438,-6.014148857597563,-18.278148857597568,6.751451142402432,9.413251142402432,16.045851142402437,5.018651142402437,-23.646548857597562,-7.251248857597565,2.674451142402437,-17.726948857597566,17.45375114240244,3.7728511424024354,0.6627511424024384,-0.5755488575975636,-19.286248857597563,-14.44294885759756,-2.2818488575975646,-12.721048857597564,0.5695511424024364,-8.064948857597564,-3.644948857597563,-4.251248857597564,15.71965114240244,6.046351142402436,2.0230511424024353
2020-06-01,-4.849046798146631,7.679553201853359,-0.7267467981466311,9.550553201853363,1.919653201853368,9.56995320185337,-6.159046798146631,-12.95054679814663,7.513953201853366,11.888953201853367,17.598553201853367,3.0987532018533686,-29.16024679814663,-7.6421467981466344,4.443353201853369,-14.684746798146634,22.73205320185337,1.9449532018533682,4.115953201853371,-1.0542467981466321,-11.809846798146632,-11.61494679814663,-3.9005467981466317,-11.067646798146635,-1.5795467981466313,-6.953046798146633,-4.345946798146632,-7.156146798146631,17.170253201853367,4.002853201853368,-1.0466467981466314
2020-06-02,-2.8645337985125208,9.170266201487472,-0.7756337985125206,9.034266201487473,3.9019662014874776,10.414566201487478,-5.791633798512522,-12.02263379851252,9.099066201487476,12.466966201487475,17.50416620148748,-3.1431337985125207,-24.706633798512524,-6.006033798512521,4.036466201487478,-12.777533798512524,22.15336620148748,3.133866201487478,-1.3101337985125185,0.8364662014874775,-2.84643379851252,-10.442833798512519,-2.7034337985125214,-7.496833798512523,-0.4690337985125207,-10.466133798512521,-3.7590337985125224,-5.555033798512521,23.333766201487478,3.0875662014874785,1.0993662014874785
2020-06-03,-3.481619228557792,10.797180771442202,-0.6445192285577929,11.346380771442202,2.287380771442206,10.356580771442207,-6.396719228557792,-11.20871922855779,9.410080771442205,14.036380771442206,18.252180771442205,-3.983619228557794,-19.968619228557795,-4.706419228557795,1.095080771442208,-15.148919228557794,30.135080771442208,2.4540807714422073,-4.411719228557789,3.402280771442207,-0.3378192285577923,-5.76951922855779,-4.559219228557793,-9.133519228557796,0.5379807714422067,-8.988319228557794,-4.101119228557794,-5.670719228557793,21.533580771442207,0.8984807714422066,-0.23501922855779278
2020-06-04,-4.025950224318406,11.132649775681587,-1.451250224318407,10.419149775681587,-1.2240502243184073,13.542349775681599,-8.515050224318406,-9.063050224318404,6.42854977568159,13.593449775681592,17.066749775681597,-4.281850224318406,-20.528750224318404,-6.317150224318407,-0.43985022431840615,-14.680250224318407,24.3419497756816,2.162149775681594,-0.6353502243184037,4.165449775681594,1.3318497756815941,7.281149775681596,-4.174350224318406,-12.484850224318407,0.0061497756815946936,-7.750450224318406,-5.489750224318408,-4.4863502243184055,19.718449775681595,0.6223497756815944,-0.5041502243184068
