date,新和成,华兰生物,大族激光,传化智联,中航机电,亿帆医药,苏宁易购,分众传媒,苏泊尔,美年健康,紫光国微,三花智控,东华软件,国轩高科,沙钢股份,太阳纸业,金螳螂,三钢闽光,韵达股份,南极电商,中环股份,宁波银行,荣盛发展,广电运通,石基信息,正邦科技,中航光电,纳思达,华天科技,二三四五,金风科技,合力泰,鱼跃医疗,科大讯飞,大华股份,歌尔股份,上海莱士,卫士通,东方雨虹,光迅科技,信立泰,圣农发展,洋河股份,海大集团,格林美,顺丰控股,杰瑞股份,北方华创,伟星新材,千方科技,东山精密,大北农,海普瑞,四维图新,广联达,高德红外,海康威视,科伦药业,启明星辰,欧菲光,赣锋锂业,沪电股份,海格通信,天齐锂业,申通快递,立讯精密,荣盛石化,山西证券,涪陵榨菜,老板电器,三七互娱,巨人网络,森马服饰,索菲亚,比亚迪,领益智造,龙蟒佰利,世纪华通,中公教育,完美世界,国盛金控,西部证券,美亚光电,牧原股份,国信证券,万达电影,康弘药业,第一创业,恩捷股份,凯莱英,视源股份,大博医疗,深南电路,盈趣科技,华西证券,鹏鼎控股,长城证券,青农商行,苏州银行,中国广核
2019-10-08,-9.061499999999999,6.2321,10.8816,1.4176999999999995,-13.178799999999999,3.1983,-2.4516000000000004,-6.585399999999999,0.6851000000000003,0.3679999999999988,-6.1175000000000015,8.469,-5.8956,-1.6153000000000004,-9.2012,-0.29499999999999904,-6.945800000000001,1.1381000000000008,-10.0301,4.828799999999998,13.604399999999998,13.132200000000001,3.725299999999999,32.7515,11.241299999999999,-19.322899999999997,-11.8679,7.6516,1.1796999999999978,-0.557000000000001,-1.9473999999999974,7.164800000000003,-4.289799999999999,-8.6622,5.0224,23.705000000000002,-2.0814000000000004,-9.2677,5.866,-2.6910000000000003,-16.508399999999998,-4.8887,-4.899,-7.202100000000001,-2.6619999999999995,-5.4322,5.9131,-0.6871999999999983,8.1737,0.7661000000000011,-2.0449000000000024,-17.189799999999995,-21.7247,0.6772999999999998,-2.7966999999999995,7.566199999999999,3.0267,-9.2694,0.3450999999999991,22.5672,6.422599999999999,4.582099999999997,-4.4689,16.002399999999998,0.6308000000000005,6.6753,0.530799999999999,1.2791,1.8217,3.0174,6.214199999999998,5.7013,0.716800000000001,-7.149299999999999,-2.4165000000000005,15.669499999999996,-5.534900000000001,-1.2874999999999992,2.7115000000000005,-0.29239999999999844,3.0059999999999967,-2.5019000000000005,8.5715,-4.527199999999997,-6.811800000000001,-0.6414999999999997,-7.4312000000000005,-2.0569000000000006,10.753299999999998,6.1501,-0.6311999999999998,16.8964,3.5520999999999994,-10.862400000000001,-4.284,11.552800000000001,-5.4875,1.8336,-6.2683,-15.254400000000002
2019-10-09,-6.4099,6.3393999999999995,3.9922000000000004,0.531299999999999,-10.7072,3.1184,-0.9099000000000002,-7.0184,2.9018000000000006,5.5273,-4.6718,7.1605,-3.7878999999999996,0.6172,-6.4691,2.3371999999999997,-14.952800000000002,2.343900000000001,-8.908,6.618,13.502499999999996,15.7154,9.560500000000001,26.5858,11.5402,-13.894099999999998,-10.719700000000001,9.179300000000001,-1.5557000000000007,-3.0306000000000006,-1.5274999999999972,5.746900000000001,-1.5719999999999994,-5.632099999999999,2.1124999999999994,15.543199999999999,-1.479699999999999,-6.318599999999998,5.3948,-1.666,-13.0646,-1.011799999999999,-4.4315,-6.9468,-5.016500000000001,3.038199999999998,12.350200000000001,-0.7775999999999978,11.1918,3.9499000000000004,-6.348200000000002,-18.063000000000002,-21.293400000000002,1.6436999999999986,-4.857799999999999,8.041699999999999,-1.5730000000000008,-8.463999999999999,1.2416999999999978,18.7603,7.521099999999999,-2.8626000000000023,-4.5426,14.515,3.408100000000001,3.3277000000000005,3.1766000000000005,1.449799999999999,4.516100000000001,5.746300000000001,9.474299999999998,3.6147000000000005,0.7061000000000011,-5.624699999999999,-1.5526,6.293199999999996,-4.7113000000000005,-0.7813999999999992,7.413300000000001,0.2889000000000012,-1.062600000000002,-1.1896999999999993,9.157100000000002,-3.2227000000000046,-5.505699999999999,-0.9374000000000011,-8.3328,-0.3460000000000005,15.674599999999998,6.677200000000001,0.2015000000000004,20.8818,5.8923,-9.446599999999998,-2.1825,8.048299999999998,-1.9425999999999997,9.1464,-2.509499999999999,-14.654700000000002
2019-10-10,-4.8334,10.777,10.4588,-0.0802000000000005,-10.1312,0.4502999999999997,-2.0820000000000007,-7.1868,1.9810000000000008,6.5012,-12.251399999999999,11.160700000000002,-3.8181000000000003,-2.7854000000000005,-8.1954,2.4820999999999986,-13.328200000000002,-3.5478999999999994,-5.8426,14.4455,11.449099999999998,14.05,2.8101000000000003,27.7416,8.448300000000001,-8.277199999999999,-8.062300000000002,8.6501,-5.0249000000000015,-4.3203000000000005,-2.675899999999998,4.786900000000001,-1.552699999999999,-0.44289999999999985,-4.8367,19.763400000000004,-1.5263000000000004,-6.036,0.0004999999999997229,-2.1919000000000004,-14.079200000000002,-0.3958999999999988,-5.0618,-4.113500000000002,-2.8619000000000003,3.8431999999999977,20.233900000000006,-1.065799999999998,7.989800000000001,5.555200000000001,-2.8699000000000017,-16.4149,-17.0736,2.4527999999999994,-6.9338,7.842,-6.5216,-7.2849,2.4255999999999984,21.737399999999997,3.8497999999999997,-2.863400000000002,-4.0257000000000005,13.288400000000003,0.5780000000000007,8.2446,-0.5306000000000005,-0.3368,2.262699999999999,2.6506,3.7167999999999974,0.24869999999999992,6.5837,-7.5575,-0.6929000000000002,7.524399999999997,-11.106700000000004,-6.492999999999999,5.492800000000001,-0.8400999999999992,-7.843500000000001,-2.5546999999999995,9.697600000000001,4.447099999999997,-6.8793,-3.1602000000000006,-3.8598999999999997,-2.5483000000000002,14.453799999999998,11.2928,3.0661000000000005,18.150399999999998,8.676099999999998,-7.063900000000001,-3.5244999999999997,13.2219,-4.8553,5.7292,-7.4418999999999995,-12.375100000000002
2019-10-11,-5.097300000000001,12.222199999999999,7.624799999999999,5.6799,-9.0115,7.519899999999999,-2.8813000000000004,-4.7360999999999995,3.825500000000001,8.6704,-11.605300000000002,11.2946,-2.8727000000000005,-2.9338999999999995,-9.2108,3.3086,-14.704700000000003,-2.1327999999999996,-5.388100000000001,14.5943,11.0926,13.6954,5.693700000000001,22.8531,8.4587,-9.852299999999998,-6.2658,5.317600000000001,-4.9907,-3.1479000000000017,-1.6782999999999975,0.3714000000000006,-1.2316999999999996,-1.0892000000000006,-6.000699999999999,23.598100000000002,-3.2461,-6.006299999999999,3.3644999999999996,-7.7693,-14.239600000000001,-1.2428999999999997,-4.3153,-4.2201,-2.0623,5.515499999999998,17.2288,-5.9519,6.997699999999998,4.594000000000001,-10.792100000000001,-18.2683,-19.060699999999997,-0.7560000000000013,-6.2606,2.0536,-6.390899999999999,-7.6121,-2.3058000000000014,21.329,1.979299999999999,-3.568400000000003,-4.0996,10.287000000000003,-1.6454999999999989,7.858599999999999,0.5507000000000002,-0.7847000000000001,2.7595999999999994,6.786900000000001,-2.0968000000000018,1.1153999999999993,9.8975,-6.838300000000001,-2.6034,8.529999999999998,-12.4981,-2.2674999999999996,6.5979,0.8248000000000013,-3.9047000000000014,-2.914099999999999,8.823599999999999,2.831299999999999,-6.8025,-2.7459999999999996,-4.7684000000000015,-2.1399000000000004,11.9452,13.7641,4.4933000000000005,21.745499999999996,16.285199999999996,-2.4368000000000007,-3.0450999999999993,12.929999999999998,-3.744099999999998,5.5863,-7.482699999999999,-13.4533
2019-10-14,-4.7412,10.568499999999998,9.8982,3.6835,-9.4997,2.8394000000000004,-2.4561000000000006,-0.9637000000000011,6.602400000000001,10.2089,-7.236500000000001,10.1652,-3.3808,-2.090500000000001,-9.5615,4.108700000000001,-12.899300000000002,-1.7847999999999995,-4.832099999999999,14.468299999999997,11.651699999999998,11.448999999999998,4.5349,23.351800000000004,4.1885,-9.8037,-5.9318,8.7363,-2.5837000000000008,-4.7624,-2.4216999999999986,0.8212000000000017,-3.5469999999999997,-2.0561000000000007,-10.024299999999998,25.323800000000006,-10.4743,-12.612699999999997,4.561399999999999,-7.9742000000000015,-11.537099999999999,-2.4230999999999994,-4.8488999999999995,-2.9993000000000003,-1.2383000000000004,4.881599999999998,19.357599999999994,-2.687599999999998,6.234999999999999,4.712900000000001,-10.665700000000003,-18.2729,-20.6717,-0.7132000000000001,-6.973000000000001,1.7299000000000009,-9.071499999999999,-9.2041,-2.586300000000001,19.087099999999996,3.917699999999999,1.9330999999999983,-6.738800000000001,11.968799999999998,-1.0529999999999995,10.8028,-0.023000000000000353,-0.5119000000000001,1.1409999999999985,4.8309000000000015,1.0122999999999984,0.3871999999999992,8.145300000000002,-7.1103000000000005,-3.5495,6.5849999999999955,-13.4697,-3.6833,11.589500000000001,0.8686000000000005,-4.15,-3.455,13.7673,10.4804,-5.737799999999999,-2.202200000000002,-5.6328,2.1677999999999984,13.367099999999999,13.000700000000002,3.347300000000001,24.300299999999996,13.968299999999997,-0.08569999999999878,-3.2733,17.971,-4.153399999999999,9.432799999999999,-0.8500999999999994,-11.790600000000001
2019-10-15,-5.253500000000001,14.200299999999999,12.299400000000002,4.8395,-8.025899999999998,5.1279,-0.02250000000000041,-3.806000000000002,10.646700000000001,13.1721,-9.7835,9.8223,-6.355200000000002,-4.2852,-10.2427,2.0652000000000004,-12.6173,-0.1049999999999991,-0.9470999999999998,14.3202,6.313799999999997,14.44,6.7730999999999995,20.9953,-1.2988999999999986,-9.935499999999998,-3.5282999999999998,5.5013000000000005,-11.2255,-13.111900000000002,-4.307499999999997,-8.6726,0.4297000000000004,-4.254,-11.6279,22.729900000000004,-4.541200000000001,-17.7546,5.0606,-9.0451,-11.1216,2.5721,-1.7662999999999998,-2.6637000000000004,-1.8037999999999998,9.530399999999998,18.5735,-6.369999999999999,8.6401,-0.7074999999999996,-12.717500000000001,-14.471499999999999,-20.095000000000002,-11.5184,-5.6112,1.4219999999999995,-9.895699999999998,-7.4569,-6.477000000000002,8.291900000000002,2.765299999999998,-1.2561000000000022,-4.762500000000001,7.360900000000001,2.633400000000001,11.9675,2.0021,2.4765999999999995,4.5061,7.277900000000001,0.9669999999999989,1.3666999999999987,8.919800000000002,-6.341500000000001,-3.7218,3.1049999999999978,-12.4931,-2.3381999999999996,12.571000000000002,-7.543199999999999,-5.222200000000001,-2.417899999999999,8.895900000000005,18.975499999999997,-4.171099999999999,-2.770100000000001,1.2875999999999999,5.4298,8.510900000000003,16.702899999999996,-0.9044999999999993,23.1547,4.703299999999999,-1.3769999999999971,-3.0624999999999996,14.946299999999999,-4.805299999999997,9.8653,5.577200000000002,-9.907
2019-10-16,-5.102399999999999,13.648899999999998,13.634500000000003,0.8087999999999997,-8.4592,5.966100000000001,-0.5118000000000001,-0.3782000000000014,11.5353,12.8153,-6.045200000000001,5.136900000000001,-4.656000000000001,-5.754600000000001,-10.5719,-3.7597999999999994,-12.788499999999999,-2.742499999999999,1.2744000000000006,11.0413,3.095999999999998,13.767499999999998,8.459200000000001,15.7251,-2.8627999999999987,-14.972299999999999,-2.0967000000000007,3.5714999999999995,-13.170300000000001,-11.2862,-5.233399999999998,-9.9559,-1.0295999999999992,3.3032999999999992,-9.4587,25.2271,-5.392200000000001,-16.1385,4.707799999999999,-5.8973,-17.390300000000003,-1.795399999999999,-2.1295,-5.5131,-4.2985,10.587799999999998,18.2501,-4.982499999999998,9.0004,-3.8436999999999997,-10.0414,-19.0486,-20.165000000000003,-14.1094,-7.0522,0.28330000000000166,-9.649799999999997,-9.91,-1.9061000000000003,4.388399999999998,-0.13090000000000046,2.8610999999999986,-5.634500000000001,3.5873000000000004,0.11999999999999994,13.5697,3.3274999999999997,0.39379999999999993,-2.6787,11.3696,1.3013999999999988,1.2634999999999994,8.2605,-3.466,-4.2537,6.927699999999997,-12.797200000000002,-5.1979,16.353200000000005,-6.5748,-5.346500000000002,-3.5149999999999997,6.452200000000002,16.863899999999994,-5.192000000000001,-3.2229000000000023,1.1638999999999997,2.5753999999999997,6.7982000000000005,17.424799999999998,5.552200000000001,25.9898,5.893499999999999,2.5121000000000007,-4.185,12.268600000000001,-13.8886,7.569899999999999,4.501900000000001,-10.1859
2019-10-17,-7.204199999999999,11.380699999999997,14.3029,-5.6167,-7.8805,7.109800000000001,-3.0262,1.4030999999999962,11.1832,10.0518,-10.096100000000002,3.0427999999999997,-6.9388000000000005,-10.5616,-10.597399999999999,-2.4548000000000005,-15.9115,-4.5108,3.3602000000000007,16.78,-0.40100000000000335,10.5738,5.331500000000001,17.147,-3.417699999999999,-13.972599999999996,-3.6506999999999996,5.7536000000000005,-14.363500000000002,-12.285300000000001,-4.805999999999997,-13.134,-1.6950999999999992,4.223,-8.2273,31.3031,-9.592900000000002,-14.5853,6.2269000000000005,-6.260000000000001,-19.3588,-3.0305999999999993,0.5612000000000004,-6.380199999999999,-4.6565,7.626699999999998,17.9381,-5.523699999999999,7.2926,-0.6249999999999996,-11.814700000000002,-15.5702,-23.335700000000003,-12.869900000000001,-7.865499999999999,-2.1242,-7.977799999999998,-12.459699999999998,-2.0717,6.9159,0.8657999999999983,-4.142200000000003,-7.203200000000002,5.2787999999999995,-1.789999999999999,20.9143,0.05279999999999996,-2.0079000000000002,-4.292000000000001,9.8899,4.526599999999997,-0.24820000000000114,5.911199999999997,-5.0195,-5.9579,5.969999999999998,-10.845,-5.438000000000001,18.494600000000002,-5.8854,-7.937700000000001,-5.941199999999999,10.565800000000003,20.315099999999994,-7.374099999999999,-4.3037,0.6098999999999992,0.06509999999999971,5.292700000000001,17.789599999999993,3.0138000000000003,24.667699999999996,3.4153999999999987,0.8700000000000004,-6.9491000000000005,11.0099,-12.753199999999998,6.697499999999999,1.8121000000000018,-10.3659
2019-10-18,-6.8728,14.1629,13.635599999999998,-3.9848000000000003,-7.2422,2.5402000000000013,-2.8779,2.703399999999997,11.5148,10.5306,-12.4143,7.5271,-6.292400000000002,-12.0121,-8.7501,-3.5689999999999995,-14.1597,-6.233899999999999,3.565200000000001,24.472500000000004,-4.150700000000002,10.6195,1.783700000000001,13.741899999999996,-4.7216,-11.550699999999997,-3.3498000000000006,8.512,-12.9766,-12.9098,-7.773299999999998,-14.7925,3.246200000000001,4.367799999999998,-10.7978,26.7503,-6.091200000000001,-15.550699999999999,1.375999999999999,-5.5489999999999995,-15.2067,0.07780000000000076,-0.02129999999999993,-6.2049,-4.3677,9.016799999999998,18.3829,-5.106999999999998,9.101799999999999,1.6230000000000002,-10.0082,-12.178999999999997,-21.941400000000005,-14.5923,-6.216000000000001,-2.986799999999999,-9.2013,-11.082,-2.2934,-3.435900000000003,3.0191999999999988,-2.1311000000000018,-6.7564,9.264199999999999,-2.0832000000000006,19.3264,1.9765999999999997,-3.2728,-1.0706000000000002,7.615,3.134199999999997,-0.12870000000000065,11.632800000000001,-0.6200000000000001,-4.8052,4.188499999999996,-10.346,-3.358800000000001,22.329700000000003,-4.6046000000000005,-12.793000000000001,-6.2877,10.255600000000001,26.5475,-6.305399999999999,-5.024700000000003,0.34890000000000043,-1.920199999999999,7.2261999999999995,17.4922,4.7778,29.894099999999995,5.3005999999999975,-2.3994999999999993,-7.463299999999999,13.7434,-16.8799,4.699799999999998,-1.2641,-7.9942
2019-10-21,-4.6744,13.984099999999998,5.445500000000001,-4.2258,-5.9563,2.390699999999999,-2.1595000000000004,4.759999999999996,11.018999999999998,9.0155,-12.909699999999999,5.9735000000000005,-8.516400000000003,-14.942899999999998,-8.642400000000002,-3.1872999999999996,-13.820500000000001,-5.5264999999999995,2.3864000000000005,27.1781,-5.701100000000004,14.1891,6.4536999999999995,14.9028,-5.303299999999999,-1.1670999999999978,-3.1661,4.645100000000001,-13.052499999999998,-14.1234,-6.9773999999999985,-14.267299999999999,0.8466000000000009,3.869199999999999,-8.684499999999998,24.0174,-5.7042,-16.2132,4.319699999999999,-6.952200000000001,-16.1852,2.597200000000001,1.2573999999999999,-4.7116,-3.7733000000000003,10.772899999999998,13.674900000000001,-5.6685,12.291400000000001,-0.42149999999999943,-14.9679,-2.4612,-20.497300000000003,-14.235800000000003,-5.3847000000000005,-3.833899999999999,-5.4225,-11.2941,-2.5242999999999998,-1.3126000000000015,0.6363999999999979,-4.884700000000003,-8.1767,7.396699999999999,0.6609000000000014,14.7255,0.40280000000000005,-4.448600000000001,1.3480999999999996,8.5759,5.615999999999999,0.1536999999999984,11.080800000000002,1.1500000000000001,-6.3021,-1.5438000000000014,-10.289100000000001,0.11359999999999948,22.116899999999998,-5.7639,-12.877300000000002,-5.0062,7.2173000000000025,25.175599999999996,-5.565099999999999,-10.2493,-1.5072000000000003,-1.9382999999999986,2.491700000000001,16.368399999999994,5.1352,22.050199999999997,4.230099999999998,-2.1228,-6.956899999999999,8.547,-18.287599999999998,6.311399999999999,-1.0031000000000008,-10.4216
2019-10-22,-4.9616999999999996,10.8904,3.613999999999999,-1.3182999999999998,-5.5661000000000005,11.839500000000001,-1.2262000000000004,2.4646999999999966,9.182000000000002,10.805600000000002,-9.741800000000001,9.670000000000002,-0.21380000000000088,-14.544599999999997,-9.130500000000001,0.014600000000000612,-12.348799999999997,-3.6304999999999996,0.027500000000000635,24.4779,-2.0695000000000006,11.9163,4.490400000000001,18.069899999999997,-3.408599999999999,-2.034299999999998,-3.6283000000000007,4.9602,-10.516099999999998,-11.960099999999999,-5.226699999999999,-10.042899999999998,-0.9621999999999995,5.194099999999999,-8.724299999999998,19.4889,-3.4550999999999994,-9.861700000000003,2.865999999999999,-6.249999999999999,-18.2673,-0.18069999999999942,-1.2201999999999997,-8.6901,-2.5228,8.767399999999997,12.2364,-4.1131,7.5901000000000005,2.0657000000000005,-10.367,-5.946399999999998,-20.276200000000006,-13.6185,-6.5023,-0.42769999999999886,-5.552799999999999,-10.8032,0.4231999999999998,7.060399999999998,-0.8567000000000011,-7.320900000000003,-5.522099999999999,7.1696,-0.47,14.4671,-1.3526000000000007,-5.5371999999999995,-0.0829000000000002,11.085600000000001,-3.3004,-2.707700000000001,5.4369,-1.6708,-6.5059000000000005,-2.655100000000002,-8.8046,-2.3782000000000005,17.415199999999995,-7.706100000000001,-10.743300000000001,-3.3033,6.511300000000002,23.468499999999995,-4.1697,-11.206800000000003,-0.2592000000000003,-0.989099999999999,1.8852999999999995,15.789100000000001,5.566700000000002,16.383699999999994,2.4179,-2.0416,-6.5762,6.758800000000001,-27.2547,4.862600000000001,-0.28549999999999964,-10.6069
2019-10-23,-7.689299999999999,9.905999999999999,6.288,-1.558999999999999,-4.8075,10.3522,0.3545999999999996,1.716499999999996,7.4543,12.082100000000002,-9.1461,5.459199999999999,1.3139000000000003,-8.9828,-7.2637,2.0246000000000004,-10.3079,-4.7099,-4.4856,22.7992,-5.635900000000001,11.153099999999998,3.161,18.223699999999997,-4.3065999999999995,0.3288999999999995,-4.6599,1.6202999999999976,-10.148499999999997,-5.1578,-4.478699999999998,-8.1892,-2.6918999999999986,4.0104,-6.912699999999999,11.567600000000002,-2.8018,-9.670900000000001,5.064,-7.931,-17.930300000000003,4.914900000000001,-2.5338000000000003,-7.396599999999999,-2.6671,2.854599999999997,15.196499999999995,-5.361299999999997,7.468400000000002,3.6533000000000007,-7.0638000000000005,-3.5880999999999985,-17.509500000000003,-13.254300000000004,-5.7172,1.8664000000000018,-4.693500000000001,-9.412099999999999,2.4145000000000003,0.5772999999999974,-2.2622000000000027,-5.574200000000003,-4.6039,4.8755999999999995,-1.4001999999999986,14.139100000000001,2.7581999999999995,-6.1105,3.5968999999999998,5.041699999999999,-2.7024000000000004,-1.2346000000000013,7.3267999999999995,0.8112999999999999,-5.6748,-10.448600000000003,-9.704899999999999,-0.44320000000000004,14.909899999999997,-4.757599999999999,-9.559300000000002,-1.1591999999999998,-0.024499999999998412,24.714799999999997,-2.5095,-10.8396,0.2355999999999997,-0.3836999999999995,2.2609000000000004,13.051100000000002,8.1434,10.839200000000002,4.119599999999999,-4.218,-6.101699999999999,12.8337,-26.034599999999998,5.342599999999999,0.4306000000000014,-8.162400000000002
2019-10-24,-7.3182,13.169299999999998,5.275399999999999,-1.4312000000000002,-4.9983,8.340600000000002,0.022599999999999842,6.177699999999996,7.2155000000000005,11.6964,-8.769600000000002,9.3798,-1.0183,-11.3239,-6.8251,2.413400000000001,-9.4619,-5.075100000000001,-4.6821,20.243700000000004,-8.622500000000002,14.755499999999998,5.4094000000000015,19.1128,-4.4137,0.5877000000000012,-5.614800000000001,-1.4575000000000005,-13.179700000000002,-3.0834999999999995,-6.449499999999999,-16.155899999999995,-3.6754999999999995,5.3453,-10.778500000000001,14.1335,-5.010299999999999,-10.668900000000002,3.0147000000000004,-10.9246,-19.1413,10.5196,-2.9029,-4.9788,-3.1629000000000005,1.7631999999999977,14.3625,-6.603899999999998,5.706300000000001,-3.6308,-13.6491,-7.366999999999999,-17.6432,-14.32,-5.097900000000001,1.2985000000000007,-5.2634,-7.7592,1.1988999999999999,0.3759999999999978,-5.3504000000000005,-7.824800000000003,-6.754,2.2061000000000006,-1.5774000000000004,15.032000000000002,2.9695999999999994,-3.8403000000000005,5.445299999999999,3.288499999999999,-2.434800000000001,-1.239500000000001,4.409599999999999,2.4149,-4.845400000000001,-13.5266,-9.505500000000001,0.13779999999999915,15.170299999999997,0.2984000000000009,-9.358200000000002,-0.14170000000000016,1.2093000000000014,23.112599999999993,-1.8162,-9.451500000000001,-2.6338999999999997,0.6373000000000019,7.2562,13.119000000000002,7.6450000000000005,10.7513,0.12049999999999894,-4.7233,-4.1416,18.159100000000002,-29.0143,4.868600000000001,2.817099999999999,-6.380700000000001
2019-10-25,-9.3239,14.168999999999997,0.8565999999999985,-2.7207999999999997,-3.7382999999999997,3.9082,0.44439999999999946,5.715199999999997,6.6029,10.413300000000001,-9.9509,10.8413,0.07369999999999988,-10.6276,-7.759399999999999,2.353700000000001,-10.821799999999998,-5.739999999999999,-0.5535000000000001,14.6841,-9.007900000000001,13.448099999999998,5.191400000000002,18.0274,-3.6163999999999996,5.0676000000000005,-5.5219000000000005,-8.203600000000002,-12.933200000000001,-5.2851,-4.797399999999998,-14.106299999999997,-3.922999999999999,0.8121,-10.462499999999999,9.0842,-5.2781,-14.148200000000003,4.984699999999998,-11.1875,-18.7258,12.451,-4.9097,-0.5609999999999999,-4.1749,3.259199999999998,12.5954,-5.985599999999998,5.517400000000001,-4.1999,-9.197700000000001,-3.0498000000000003,-21.1965,-17.474700000000002,-7.9594000000000005,0.024700000000001943,-4.808399999999999,-9.1553,-0.5612999999999999,-1.2848000000000035,-4.890300000000002,-12.832799999999999,-6.806800000000001,0.7048999999999999,-2.6937999999999995,16.5216,1.9571000000000003,-2.3636,1.1803999999999997,2.2426999999999992,-7.2959000000000005,-3.0573000000000015,7.3233,2.3343,-4.8039000000000005,-4.046700000000001,-11.5574,-3.1257000000000006,17.4671,2.149800000000001,-5.3703,-0.24939999999999987,5.848000000000002,32.1183,0.5304,-7.864000000000001,-2.0933,2.1365000000000016,1.9752000000000005,10.572099999999999,10.671400000000002,7.9594000000000005,-0.670000000000001,-5.501099999999999,-3.928699999999999,21.345100000000002,-27.136999999999997,5.222199999999999,1.3245000000000005,-7.4361000000000015
2019-10-28,-9.006,12.424799999999998,-0.9334000000000011,6.724099999999999,-3.0342,4.518900000000001,1.2848999999999997,4.514999999999997,4.985899999999999,23.198,-12.121,8.5843,9.220600000000001,-7.899700000000002,-9.6091,-1.3519999999999985,-9.1348,-6.6852,4.3801,13.764,-13.131,11.852599999999999,4.576600000000002,20.392,-3.1136999999999997,3.957,-3.953600000000001,-9.614700000000003,-11.4647,1.2228000000000012,0.8992000000000018,-13.8954,-4.798499999999999,1.9624000000000004,-8.764500000000004,5.8553999999999995,-5.7520999999999995,-4.2425,5.1964,-9.599599999999999,-23.5915,13.093800000000002,-4.401400000000001,-0.0058000000000004714,-3.1903999999999995,3.9273999999999987,7.5268,-14.722399999999997,4.306600000000001,-3.451699999999999,-8.986099999999999,-2.225999999999999,-23.660999999999998,-16.052,-5.5104,-6.5725999999999996,-4.5557,-10.197999999999999,1.9203000000000003,-9.6288,-4.982800000000001,-12.367600000000001,-6.9044,-1.2456999999999994,-2.1349,13.791900000000002,1.5376999999999996,-1.8967999999999994,0.5537999999999992,0.7178999999999967,-8.620500000000002,-8.693900000000001,2.208100000000001,5.8775,-4.9702,-4.627899999999998,-7.9350000000000005,-2.963900000000001,14.185799999999999,0.2113000000000007,1.2432999999999979,-1.5362999999999998,3.4076000000000013,33.0199,0.8781999999999996,-10.392800000000001,-3.3316999999999997,7.734400000000002,2.5238000000000014,9.721699999999997,-2.088199999999997,5.911799999999999,-4.3781,-8.285799999999998,-3.4391999999999996,12.254199999999997,-27.943399999999997,4.7553,-0.5002000000000009,-5.9459
2019-10-29,-10.193299999999999,7.7048000000000005,0.21219999999999972,2.5375,-2.165,2.0276,-0.2517000000000007,9.822799999999997,5.369999999999999,23.881799999999995,-12.7955,7.911199999999999,4.343500000000001,-9.2486,-9.3021,4.761400000000002,-11.195,-6.3368,0.6064000000000007,12.915,-14.860400000000002,13.863800000000001,4.319400000000002,30.177500000000002,-13.7819,12.755400000000002,-3.908,-8.812000000000001,-16.8454,0.13790000000000124,-0.3063999999999978,-19.102899999999998,-5.839,-3.7445000000000004,-9.894600000000002,0.7934999999999978,-6.279100000000001,-7.790300000000002,6.4891000000000005,-14.2041,-14.1671,16.6168,-1.4800000000000009,3.9985,-3.1942999999999997,4.077399999999997,9.3646,-19.582099999999997,-4.744099999999998,-2.5303000000000004,-8.502200000000002,8.897,-21.8287,-25.617600000000007,-14.659499999999998,-7.613099999999998,-4.620099999999999,-10.899599999999998,-2.148599999999999,-10.6012,-4.076700000000001,-15.950399999999998,-7.858600000000001,-1.1052,-1.2731999999999997,20.4247,1.8115999999999999,-1.7664999999999997,3.036299999999999,7.706099999999999,-11.335900000000002,-9.214300000000001,6.829,7.0093,-5.8151,-1.5644000000000013,-4.1526000000000005,-2.1865000000000006,11.716200000000002,-3.0786,-3.0196000000000014,-2.5267,5.574300000000001,39.2467,-0.7274000000000006,-10.102599999999999,-5.8053,2.0540000000000003,1.1802,6.751599999999998,-4.2871999999999995,4.834999999999999,-7.264800000000001,-5.065800000000001,-5.4961,11.218099999999996,-29.373099999999997,3.541999999999999,-3.1099999999999985,-12.237000000000002
