,name,score,normal_score,rank,prob,prob_flag,prob_sigma
125,辉煌科技,23895,0.7941817898590233,56,0.6418098092346024,True,0.4
126,*ST天夏,12621,0.3551289041202586,210,0.5848875444638866,True,0.4
127,远光软件,25810,0.8687592491627074,21,0.2839674869912676,False,0.4
128,中文在线,16195,0.4943141989251499,181,0.04535081889834956,False,0.4
129,三六零,25272,0.8478074616403146,28,0.43718971052452266,True,0.4
130,海联金汇,19681,0.6300724355479399,134,0.15778049782460635,False,0.4
131,金运激光,7508,0.156009034971571,238,0.1361732822627468,False,0.4
132,新湖中宝,26493,0.8953578939169717,16,0.8116701892870908,True,0.4
133,新开普,17200,0.5334527611184672,166,0.0840275725791467,False,0.4
134,亚联发展,22320,0.7328452371680038,89,0.34531885623698494,False,0.4
135,顺丰控股,7164,0.1426123529869928,239,0.4185604587741209,True,0.4
136,环球印务,14278,0.419658851935509,201,0.721221363533394,True,0.4
137,和仁科技,23551,0.7807851078744451,63,0.18968585286158604,False,0.4
138,交控科技,19658,0.6291767271594361,136,0.5956314136086112,True,0.4
139,京蓝科技,10833,0.2854973128748345,227,0.9218501123735856,True,0.4
140,超图软件,27268,0.9255393722252512,9,0.10609605898684682,False,0.4
141,旋极信息,17211,0.5338811433912298,165,0.41415530656805105,True,0.4
142,合金投资,19194,0.6111067840174469,141,0.7007733672307251,True,0.4
143,吉艾科技,14407,0.4246826076797258,198,0.4784707888889073,True,0.4
144,顺利办,21069,0.684126489601994,111,0.4151257986697864,True,0.4
145,北信源,22942,0.7570683075005842,76,0.04965801533436641,False,0.4
146,合纵科技,11329,0.3048134589921334,220,0.3697924807431981,False,0.4
147,天永智能,15553,0.469312251733001,187,0.4734323236437996,True,0.4
148,金固股份,19799,0.634667809019394,127,0.9540462316120576,True,0.4
149,博思软件,15230,0.4567333904509697,190,0.08544001891126067,False,0.4
150,天源迪科,24531,0.8189500739933017,42,0.10654926379147447,False,0.4
151,中国长城,24059,0.800568580107485,52,0.5805599526085079,True,0.4
152,广州浪奇,11226,0.3008022431653555,222,0.008973850296869212,False,0.4
153,三力士,20823,0.6745463042293014,115,0.5705239247931334,True,0.4
154,韵达股份,12278,0.3417711659786588,215,0.4474162285780772,True,0.4
155,同花顺,26924,0.912142690240673,13,0.3619849140495381,False,0.4
156,恺英网络,13441,0.3870628553625672,205,0.3037096844394998,False,0.4
157,深大通,12972,0.3687981930056858,208,0.39656248830413104,False,0.4
158,东软集团,25625,0.8615546382116988,24,0.8733782601492796,True,0.4
159,汉威科技,19800,0.6347067528623724,126,0.1545397553363626,False,0.4
160,高伟达,21431,0.6982241607601838,100,0.4814820706794883,True,0.4
161,荣联科技,12196,0.3385777708544279,216,0.3022320585256657,False,0.4
162,丽鹏股份,22735,0.7490069320040501,83,0.2601833029148445,False,0.4
163,榕基软件,28603,0.9775294026014487,3,0.5888713016144806,True,0.4
164,中元股份,16320,0.4991821792974531,178,0.7203826233867762,True,0.4
165,栖霞建设,19793,0.6344341459615235,128,0.4717919060203158,True,0.4
166,金财互联,24119,0.8029052106861905,50,0.23438937397529885,False,0.4
167,常山北明,18552,0.5861048368252979,151,0.13530045892680526,False,0.4
168,智度股份,24389,0.8134200482903653,47,0.4390817139353908,True,0.4
169,三聚环保,20875,0.6765713840641795,112,0.7564076171770698,True,0.4
170,东华软件,25870,0.8710958797414129,19,0.3120693755341188,False,0.4
171,东方国信,24511,0.8181711971337332,43,0.4180163775168045,True,0.4
172,新华文轩,21339,0.6946413272061687,103,0.4575141212619824,True,0.4
173,美盛文化,20033,0.6437806682763455,123,0.6526757219949443,True,0.4
174,华英农业,12349,0.3445361788301269,213,0.09821458600201052,False,0.4
175,苏宁易购,23996,0.7981151179998442,54,0.5859900711468673,True,0.4
176,华宇软件,21269,0.691915258197679,104,0.5526524159000665,True,0.4
177,浙大网新,23782,0.7897811356024612,57,0.3188732936635642,False,0.4
178,科达股份,20476,0.6610327907157878,119,0.8331893074705901,True,0.4
179,高鸿股份,21207,0.6895007399330166,105,0.29285345200268376,False,0.4
180,积成电子,18952,0.601682374016668,144,0.7827501496754138,True,0.4
181,二三四五,27424,0.9316146117298855,8,0.7673193956700977,True,0.4
182,浙江富润,20069,0.6451826466235688,122,0.4965550461401569,True,0.4
183,茂硕电源,14648,0.4340680738375263,196,0.6173323680333564,True,0.4
184,创业慧康,23453,0.7769686112625593,67,0.45529449667043,True,0.4
185,四方精创,23489,0.7783705896097827,65,0.03247790339267165,False,0.4
186,中嘉博创,15036,0.4491782849131553,192,0.3833075848086931,False,0.4
187,贵阳银行,23355,0.7731521146506737,68,0.8813053915896905,True,0.4
188,视觉中国,17522,0.5459926785575201,160,0.36520199305769263,False,0.4
189,天音控股,19793,0.6344341459615235,129,0.28318727909151004,False,0.4
190,博彦科技,26767,0.9060285068930602,15,0.10532175833250068,False,0.4
191,优博讯,14715,0.4366773113170808,195,0.017836496749439462,False,0.4
192,东旭蓝天,18656,0.5901549964950541,150,0.7810433662377242,True,0.4
193,安妮股份,20584,0.6652387257574578,118,0.024223312431370343,False,0.4
194,广博股份,18936,0.6010592725290131,146,0.2863464780491087,False,0.4
195,麦达数字,23048,0.7611963548562972,72,0.08070496808623673,False,0.4
196,东港股份,25263,0.8474569670535088,29,0.09136673442321107,False,0.4
197,中科金财,28284,0.9651063166913311,5,0.28270828470915593,False,0.4
198,鸿远电子,16178,0.4936521535945167,182,0.8254118723104904,True,0.4
199,汇金股份,16319,0.4991432354544746,179,0.5624435596204498,True,0.4
200,中青宝,25083,0.8404470753173923,35,0.274429716009688,False,0.4
201,青岛双星,17670,0.551756367318327,159,0.5214514878372402,True,0.4
202,达实智能,25085,0.8405249630033492,34,0.4328453992153417,True,0.4
203,五洋停车,20032,0.6437417244333671,124,0.04493610371226296,False,0.4
204,银江股份,25200,0.8450035049458681,30,0.11517580371589095,False,0.4
205,数字认证,21447,0.6988472622478387,99,0.0557511601575636,False,0.4
206,人民网,26224,0.8848820001557753,17,0.6374519204155825,True,0.4
207,神州泰岳,18836,0.5971648882311706,149,0.015912980590932678,False,0.4
208,南威软件,24820,0.8302048446140665,38,0.31733527745444234,False,0.4
209,天舟文化,22472,0.7387647013007244,86,0.0,False,0.4
210,神州信息,25640,0.8621387958563751,23,0.03267533146718896,False,0.4
211,劲嘉股份,21118,0.6860347379079368,110,0.4434210629355908,True,0.4
212,光一科技,21158,0.6875924916270738,107,0.4170568945749065,True,0.4
213,万马股份,16370,0.5011293714463744,174,0.7223926681771303,True,0.4
214,达华智能,24049,0.8001791416777008,53,0.6923312621823916,True,0.4
215,汉得信息,27163,0.9214502687125166,11,0.4539952787546027,True,0.4
216,中南建设,8690,0.2020406573720695,235,0.7233187551855798,True,0.4
217,金科文化,15268,0.4582132564841498,189,0.7176735886622448,True,0.4
218,普路通,23047,0.7611574110133188,73,0.3366971039145022,False,0.4
219,万方发展,22939,0.7569514759716489,77,0.913216855701828,True,0.4
220,奥马电器,19792,0.634395202118545,130,0.4556199548367001,True,0.4
221,新华网,24985,0.8366305787055066,37,0.09054130876778424,False,0.4
222,御银股份,22289,0.7316379780356725,90,0.08269403730774523,False,0.4
223,恒宝股份,23462,0.7773191058493653,66,0.06086703756719774,False,0.4
224,惠程科技,18948,0.6015265986447542,145,0.8286711896969651,True,0.4
225,任子行,25138,0.8425889866812057,32,0.7442117829422329,True,0.4
226,国民技术,18347,0.5781213490147208,154,0.04304043010544841,False,0.4
227,林洋能源,19316,0.6158579328608147,140,0.5525778181937341,True,0.4
228,省广集团,14413,0.4249162707375964,197,0.3355782033456022,False,0.4
229,飞天诚信,21749,0.710608302827323,95,0.06736972036980772,False,0.4
230,宣亚国际,13942,0.4065737206947582,204,0.01354975665335596,False,0.4
231,厚普股份,16663,0.5125399174390529,171,0.8116655605110052,True,0.4
232,金奥博,17356,0.5395280006231015,162,0.6007159127635265,True,0.4
233,乐心医疗,10748,0.2821870862216684,229,0.7691174014659872,True,0.4
234,聚龙股份,18551,0.5860658929823195,152,0.005464989692515233,False,0.4
235,先进数通,24083,0.8015032323389673,51,0.6237469096281738,True,0.4
236,新国都,24192,0.8057481112236156,49,0.29054096925742456,False,0.4
237,今天国际,22771,0.7504089103512734,81,0.3145592138709041,False,0.4
238,赢时胜,26873,0.9101565542487733,14,0.5432001097099867,True,0.4
239,华胜天成,21918,0.7171898122906768,94,0.4364930768696728,True,0.4
240,彩讯股份,15803,0.4790482124776073,185,0.0729944070901855,False,0.4
241,中科信息,21190,0.6888386946023833,106,0.8798440694511482,True,0.4
242,安居宝,23747,0.7884181010982164,58,0.5708139387199294,True,0.4
243,爱施德,21721,0.7095178752239271,96,0.22291830656252395,False,0.4
