,name,score,normal_score,rank,prob,prob_flag,prob_sigma
740,西部黄金,81442,0.2912564436423997,1272,0.398148285334037,False,0.4
741,国芳集团,100196,0.4340559350039214,1022,0.1640346764958015,False,0.4
742,中国神华,141691,0.750013325109837,156,0.9903892480279424,True,0.4
743,中南传媒,112145,0.525039784970799,779,0.4120102064226283,True,0.4
744,太平洋,149560,0.809930633285363,97,0.6784165687086393,True,0.4
745,恒立液压,61763,0.1414136799384761,1377,0.4941373139636164,True,0.4
746,昊华能源,138327,0.7243986568289285,200,0.6472260486305735,True,0.4
747,中国一重,137053,0.7146979768676093,221,0.24695639310179174,False,0.4
748,四川成渝,126906,0.6374351828585787,399,0.8025142348160024,True,0.4
749,财通证券,141186,0.7461680791283094,162,0.5322438787150435,True,0.4
750,中国国航,122945,0.6072747485361415,501,0.892694053761808,True,0.4
751,三江购物,93934,0.3863748848329793,1120,0.5149540073951218,True,0.4
752,中国化学,153232,0.8378905208975794,65,0.6114044628225871,True,0.4
753,海南橡胶,89562,0.3530849532859721,1185,0.3324162578273924,False,0.4
754,四方股份,107269,0.4879122217907425,880,0.1965153167809974,False,0.4
755,小康股份,92116,0.3725319992994799,1146,0.6798812680806751,True,0.4
756,常熟银行,116827,0.5606901645460706,655,0.4882463500196001,True,0.4
757,博威合金,121197,0.5939648673961212,544,0.5478003996151241,True,0.4
758,工业富联,145246,0.7770823339500955,136,0.49884002784031606,True,0.4
759,深圳燃气,102785,0.4537694832141688,979,0.4568632686124559,True,0.4
760,新城控股,128507,0.6496257547722929,365,0.9629369957181488,True,0.4
761,重庆水务,152232,0.830276172419307,74,0.7824369188226388,True,0.4
762,天风证券,133931,0.6909259809184427,262,0.48484745099265,True,0.4
763,三角轮胎,152750,0.8342204049310521,69,0.5191381990421768,True,0.4
764,兴业银行,146867,0.7894251928333752,123,0.9540067756000418,True,0.4
765,西部矿业,132233,0.6779968172023361,294,0.7225813904758323,True,0.4
766,北京银行,167182,0.9441106821694801,15,0.9762186402057744,True,0.4
767,杭齿前进,101422,0.4433911262382834,1004,0.4673007405149086,True,0.4
768,中国西电,128167,0.6470368762896803,374,0.46901587692628494,True,0.4
769,中国铁建,150953,0.8205374207155964,85,0.72419226217253,True,0.4
770,龙江交通,138548,0.7260814278426266,195,0.54553758879212,True,0.4
771,东兴证券,169492,0.9616998271542896,7,0.6460410879448265,True,0.4
772,江南水务,110758,0.5144786836314351,806,0.2751783827390777,False,0.4
773,上海环境,113509,0.5354257562951626,747,0.17825490591333076,False,0.4
774,东材科技,97765,0.415545453853241,1062,0.6947051057201626,True,0.4
775,国泰君安,170430,0.9688420860269091,4,0.5497252200028699,True,0.4
776,白银有色,124172,0.6166175541189818,475,0.27459211987466364,False,0.4
777,君正集团,113485,0.5352430119316841,748,0.038573048304008366,False,0.4
778,吉鑫科技,116573,0.5587561200325895,664,0.9515399470379758,True,0.4
779,林洋能源,126026,0.6307345561976989,421,0.4533065638839193,True,0.4
